Fecha,Efectivo,Overpay,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error
19/07/2025,3898,515,2535,426,0,4634,0
19/07/2025,4303,1142,3230,715,0,5778,0
19/07/2025,7604,1026,1701,447,0,6168,0
19/07/2025,3472,556,7079,484,0,2582,0
19/07/2025,4240,591,6465,725,0,5705,0
19/07/2025,5946,1036,4215,798,0,3218,0
19/07/2025,5275,442,5768,701,0,2946,0
19/07/2025,2426,1438,3361,786,0,4945,0
19/07/2025,5967,441,3517,446,0,7264,0
19/07/2025,4195,1673,4804,500,0,3102,0
19/07/2025,6789,677,4705,339,0,2774,0
19/07/2025,4192,1063,2102,592,0,9319,0
19/07/2025,5212,397,5838,523,0,5865,0
19/07/2025,4126,1255,2199,484,0,4943,0
19/07/2025,5046,543,6280,651,0,5124,0
19/07/2025,5277,821,7254,349,0,6321,0
19/07/2025,3012,1354,1502,898,0,4683,0
19/07/2025,2950,1344,2900,684,0,7363,0
19/07/2025,6243,903,4163,290,0,4538,0
19/07/2025,4646,992,3424,715,0,5732,0
19/07/2025,7338,547,5483,652,0,2540,0
20/07/2025,4359,723,2823,664,0,5154,0
20/07/2025,5269,427,6221,695,0,3568,0
20/07/2025,6759,1464,5483,431,0,7855,0
20/07/2025,5021,489,4473,542,0,7303,0
20/07/2025,1504,1118,7381,485,0,2468,0
20/07/2025,2712,1041,2912,651,0,2338,0
20/07/2025,4603,464,5061,453,0,6333,0
20/07/2025,5334,835,5750,423,0,3554,0
20/07/2025,7163,1675,6547,688,0,3876,0
20/07/2025,3654,1030,6838,433,0,6796,0
20/07/2025,4397,1240,3855,578,0,4907,0
20/07/2025,5891,1065,6392,357,0,5796,0
20/07/2025,5159,1180,4135,537,0,6509,0
20/07/2025,4281,675,7129,555,0,3591,0
20/07/2025,4508,977,4492,720,0,6613,0
20/07/2025,2902,1092,1766,408,0,5408,0
20/07/2025,3344,330,2307,598,0,4623,0
20/07/2025,1673,284,6369,610,0,4294,0
20/07/2025,1826,1402,1739,503,0,6842,0
20/07/2025,2618,948,6137,272,0,5654,0
20/07/2025,5286,776,4101,502,0,6140,0
20/07/2025,3642,754,2989,819,0,6078,0
20/07/2025,6476,1817,1587,293,0,2984,0
20/07/2025,2438,257,5037,401,0,4957,0
20/07/2025,5005,878,3475,498,0,4069,0
20/07/2025,4598,252,4084,860,0,7990,0
20/07/2025,4538,1257,4166,459,0,7767,0
21/07/2025,5441,696,5311,313,0,5525,0
21/07/2025,4472,1130,5419,557,0,4560,0
21/07/2025,4183,696,3452,725,0,5698,0
21/07/2025,4545,587,3289,822,0,8273,0
21/07/2025,1913,1201,4052,823,0,5344,0
21/07/2025,2099,1157,2503,789,0,4542,0
21/07/2025,4176,1003,3942,457,0,4663,0
21/07/2025,1916,835,1643,848,0,6550,0
21/07/2025,5667,1475,4923,703,0,3357,0
21/07/2025,3152,656,1980,685,0,9080,0
21/07/2025,6198,618,1635,574,0,6753,0
21/07/2025,3595,580,3644,548,0,5607,0
21/07/2025,2844,402,2751,334,0,3605,0
21/07/2025,1404,1276,5752,562,0,8615,0
21/07/2025,2014,410,1913,678,0,6432,0
21/07/2025,2080,472,3335,359,0,5195,0
21/07/2025,4276,1390,6472,451,0,5614,0
21/07/2025,4632,848,3539,505,0,3830,0
21/07/2025,2330,996,7177,726,0,5032,0
21/07/2025,1773,896,3329,617,0,6405,0
21/07/2025,5298,410,1673,769,0,5561,0
21/07/2025,6876,1507,4763,456,0,5826,0
21/07/2025,4796,924,7729,843,0,6104,0
21/07/2025,5192,441,6959,684,0,5145,0
21/07/2025,7186,1618,5337,458,0,2387,0
21/07/2025,1531,319,6087,695,0,5653,0
21/07/2025,6552,1389,4557,583,0,6764,0
22/07/2025,5150,801,4894,430,0,3769,0
22/07/2025,3777,1149,4992,464,0,5223,0
22/07/2025,2654,592,8217,887,0,6191,0
22/07/2025,4420,796,4846,491,0,6025,0
22/07/2025,1309,1526,1752,320,0,5110,0
22/07/2025,7251,1398,5779,437,0,4795,0
22/07/2025,3653,520,3460,674,0,4490,0
22/07/2025,4824,174,5916,586,0,4750,0
22/07/2025,3548,1122,2050,341,0,5390,0
22/07/2025,5704,381,7406,579,0,3643,0
22/07/2025,1855,1032,3471,614,0,3367,0
22/07/2025,1999,901,3666,890,0,8150,0
22/07/2025,6250,1191,3101,449,0,2984,0
22/07/2025,4404,775,4637,405,0,9199,0
22/07/2025,2554,933,5500,581,0,8311,0
22/07/2025,4361,1642,6659,548,0,3734,0
22/07/2025,7358,801,4461,618,0,7810,0
22/07/2025,3356,911,4730,325,0,8321,0
22/07/2025,3066,323,2697,463,0,9041,0
22/07/2025,4829,707,5847,627,0,5524,0
22/07/2025,6507,915,7621,473,0,4433,0
22/07/2025,4846,699,4194,497,0,5082,0
22/07/2025,5230,1062,3213,851,0,5399,0
22/07/2025,1568,288,5368,519,0,6867,0
22/07/2025,4748,284,4782,362,0,5555,0
22/07/2025,2614,1671,1338,746,0,2993,0
22/07/2025,1584,591,2862,815,0,6050,0
23/07/2025,3270,1581,4713,640,0,5714,0
23/07/2025,1805,1201,4087,380,0,6295,0
23/07/2025,4789,830,5020,588,0,6033,0
23/07/2025,2979,844,3662,551,0,3919,0
23/07/2025,1731,1195,4836,519,0,6215,0
23/07/2025,4928,1428,3480,530,0,2431,0
23/07/2025,5439,285,7606,570,0,2551,0
23/07/2025,3358,226,5183,448,0,5063,0
23/07/2025,8221,1122,5661,654,0,6152,0
23/07/2025,3493,1109,4960,637,0,5223,0
23/07/2025,2310,1505,3976,360,0,5815,0
23/07/2025,1843,836,5692,373,0,9012,0
23/07/2025,5665,931,4975,586,0,6282,0
23/07/2025,5163,277,5865,337,0,6990,0
23/07/2025,5398,624,5169,409,0,9412,0
23/07/2025,5288,681,3981,366,0,6392,0
23/07/2025,3961,1229,4258,769,0,8107,0
23/07/2025,6220,1437,5235,603,0,7779,0
23/07/2025,3232,799,3543,289,0,5626,0
23/07/2025,7074,503,1850,432,0,5712,0
23/07/2025,2496,742,5349,600,0,5853,0
23/07/2025,4579,735,5242,540,0,4515,0
23/07/2025,5914,1553,3029,656,0,7533,0
23/07/2025,2681,1134,5827,823,0,9621,0
23/07/2025,1529,1270,1561,355,0,8668,0
23/07/2025,2292,1122,4896,786,0,7033,0
23/07/2025,3873,274,3616,669,0,4106,0
24/07/2025,2381,900,4006,635,0,9081,0
24/07/2025,3331,1111,3354,680,0,8598,0
24/07/2025,4054,308,5719,908,0,7155,0
24/07/2025,3847,1803,2029,670,0,6969,0
24/07/2025,5698,1689,5190,693,0,7362,0
24/07/2025,2714,1174,2174,455,0,2977,0
24/07/2025,1799,360,3177,617,0,5220,0
24/07/2025,2622,311,4761,642,0,6477,0
24/07/2025,6258,357,4566,724,0,3601,0
24/07/2025,5727,1060,1978,579,0,7117,0
24/07/2025,2460,1184,3074,358,0,6293,0
24/07/2025,2950,715,2347,272,0,6272,0
24/07/2025,3686,1071,1440,457,0,4828,0
24/07/2025,1773,780,4664,537,0,4850,0
24/07/2025,4071,457,1718,405,0,6852,0
24/07/2025,3953,1326,1467,499,0,2959,0
24/07/2025,3295,423,1635,303,0,3188,0
24/07/2025,4197,1017,4908,466,0,5535,0
24/07/2025,8229,493,4003,752,0,4834,0
24/07/2025,4404,700,5507,312,0,8252,0
24/07/2025,4362,830,7030,906,0,8821,0
24/07/2025,1892,1240,2385,539,0,6832,0
24/07/2025,4331,706,4942,674,0,6699,0
24/07/2025,4140,900,3948,286,0,7654,0
24/07/2025,7667,1366,2630,697,0,5523,0
24/07/2025,2405,1499,4034,402,0,7418,0
24/07/2025,8076,1444,3165,832,0,7114,0
25/07/2025,3673,1831,2918,681,0,7083,0
25/07/2025,6338,634,5623,713,0,4038,0
25/07/2025,4151,380,7157,386,0,5922,0
25/07/2025,2393,346,3859,317,0,3695,0
25/07/2025,2461,255,1638,501,0,3671,0
25/07/2025,2413,766,4819,373,0,7460,0
25/07/2025,1300,424,2959,637,0,9364,0
25/07/2025,7426,283,4538,433,0,7609,0
25/07/2025,8534,928,7433,682,0,4827,0
25/07/2025,6409,1226,5257,319,0,4969,0
25/07/2025,3752,544,3909,705,0,6522,0
25/07/2025,4597,225,4302,947,0,5797,0
25/07/2025,1242,1236,2828,624,0,6450,0
25/07/2025,4703,514,3771,389,0,5123,0
25/07/2025,3773,1456,5371,788,0,6091,0
25/07/2025,5917,434,4720,357,0,3878,0
25/07/2025,5475,1143,2163,377,0,8093,0
25/07/2025,5694,1096,6176,761,0,3652,0
25/07/2025,3711,583,3572,379,0,3699,0
25/07/2025,3643,1408,7638,827,0,6115,0
25/07/2025,4370,430,4000,647,0,5583,0
25/07/2025,7549,394,3683,587,0,4653,0
25/07/2025,2184,1104,2371,452,0,2272,0
25/07/2025,2650,1013,7954,749,0,4161,0
25/07/2025,5873,1157,2804,796,0,9252,0
25/07/2025,3425,970,4178,791,0,4254,0
25/07/2025,2888,194,8348,441,0,2650,0
26/07/2025,5906,1323,7687,578,0,3370,0
26/07/2025,5277,198,3099,497,0,4745,0
26/07/2025,2424,1106,3721,621,0,6223,0
26/07/2025,2200,711,2121,397,0,4875,0
26/07/2025,1805,768,6746,284,0,5124,0
26/07/2025,6478,433,3109,757,0,3994,0
26/07/2025,6990,986,2028,795,0,4359,0
26/07/2025,2821,316,4408,651,0,7126,0
26/07/2025,4616,798,5616,931,0,4473,0
26/07/2025,2686,561,7038,943,0,3359,0
26/07/2025,2003,697,1291,360,0,3686,0
26/07/2025,4687,797,6564,733,0,5564,0
26/07/2025,2854,1621,5329,472,0,4749,0
26/07/2025,2228,1754,8597,558,0,6733,0
26/07/2025,2567,825,6494,649,0,4435,0
26/07/2025,4964,1192,5153,664,0,3100,0
26/07/2025,3827,1231,5384,551,0,2726,0
26/07/2025,5530,1162,2501,530,0,8472,0
26/07/2025,2160,1221,2814,380,0,4216,0
26/07/2025,3670,1270,4349,884,0,6030,0
26/07/2025,3329,833,7764,560,0,4657,0
26/07/2025,3203,1341,2588,325,0,5715,0
26/07/2025,3091,1275,2578,365,0,3925,0
26/07/2025,4501,321,1589,458,0,3214,0
26/07/2025,3204,370,6021,402,0,7150,0
26/07/2025,2108,1055,1557,532,0,4602,0
26/07/2025,3361,321,2841,469,0,2921,0
27/07/2025,3803,259,2486,576,0,3079,0
27/07/2025,2373,1511,7597,380,0,8396,0
27/07/2025,2728,341,5256,614,0,4396,0
27/07/2025,4474,1201,3090,462,0,6757,0
27/07/2025,4718,870,7382,312,0,6736,0
27/07/2025,3805,590,3864,551,0,4917,0
27/07/2025,3738,854,5528,835,0,7465,0
27/07/2025,3386,1031,2833,641,0,4518,0
27/07/2025,2954,1287,6978,859,0,4814,0
27/07/2025,3695,573,6850,369,0,3646,0
27/07/2025,4173,1731,5359,702,0,4881,0
27/07/2025,2453,1361,2816,422,0,4889,0
27/07/2025,1265,1176,5378,560,0,6039,0
27/07/2025,3682,1019,4616,618,0,3921,0
27/07/2025,7820,1367,3500,610,0,6090,0
27/07/2025,3098,226,5157,753,0,3433,0
27/07/2025,6655,1032,1546,624,0,7719,0
27/07/2025,2119,723,4810,703,0,7372,0
27/07/2025,3090,1045,4621,613,0,4482,0
27/07/2025,3305,1242,5040,407,0,3520,0
27/07/2025,5725,836,3212,421,0,6168,0
27/07/2025,4582,1068,3581,436,0,7742,0
27/07/2025,5597,980,4262,466,0,3311,0
27/07/2025,3313,1245,6172,443,0,4823,0
27/07/2025,4420,217,5150,580,0,5614,0
27/07/2025,4514,1138,1583,417,0,8631,0
27/07/2025,2269,398,5286,530,0,3575,0
28/07/2025,1765,321,6305,666,0,3650,0
28/07/2025,4085,466,1773,592,0,6422,0
28/07/2025,1554,517,6701,642,0,4532,0
28/07/2025,2589,539,4068,414,0,5800,0
28/07/2025,4640,628,3057,452,0,6692,0
28/07/2025,1371,287,6597,319,0,4050,0
28/07/2025,8191,1062,6186,753,0,7139,0
28/07/2025,2105,316,3100,337,0,9085,0
28/07/2025,5647,908,4721,418,0,4529,0
28/07/2025,3294,356,4181,436,0,2954,0
28/07/2025,5193,527,1612,525,0,5122,0
28/07/2025,3303,1044,1970,704,0,6488,0
28/07/2025,6402,1061,3598,480,0,5867,0
28/07/2025,1642,1044,4746,600,0,4334,0
28/07/2025,5413,840,4906,713,0,2359,0
28/07/2025,1931,601,5678,612,0,4684,0
28/07/2025,1720,200,5818,391,0,8959,0
28/07/2025,2593,490,3849,582,0,6518,0
28/07/2025,7032,551,4083,537,0,6057,0
28/07/2025,6113,444,6918,795,0,3375,0
28/07/2025,4626,1228,4542,313,0,7161,0
28/07/2025,1531,641,1558,878,0,5887,0
28/07/2025,5625,402,3102,305,0,4960,0
28/07/2025,2930,866,4056,728,0,6569,0
28/07/2025,4095,580,3155,876,0,4294,0
28/07/2025,2743,564,1710,605,0,5952,0
28/07/2025,2146,1719,2143,309,0,3071,0
29/07/2025,4556,446,7212,636,0,4557,0
29/07/2025,4119,495,1818,675,0,4111,0
29/07/2025,2978,1275,1909,651,0,6011,0
29/07/2025,4192,212,7733,288,0,5189,0
29/07/2025,6379,515,6555,753,0,6369,0
29/07/2025,2132,648,4906,540,0,3734,0
29/07/2025,5795,840,1450,580,0,4307,0
29/07/2025,3196,1324,1907,664,0,8009,0
29/07/2025,3229,700,4806,602,0,7197,0
29/07/2025,5986,1193,3662,711,0,6693,0
29/07/2025,6067,636,7041,702,0,6646,0
29/07/2025,1938,1235,3308,416,0,9487,0
29/07/2025,4280,927,6964,336,0,7540,0
29/07/2025,2722,290,4712,686,0,4198,0
29/07/2025,3432,789,3257,787,0,9278,0
29/07/2025,3955,391,3353,579,0,4854,0
29/07/2025,1859,1543,3292,306,0,4463,0
29/07/2025,2664,202,3327,364,0,6131,0
29/07/2025,5572,901,6460,429,0,8158,0
29/07/2025,7325,918,7021,585,0,5424,0
29/07/2025,5197,1150,1997,700,0,3177,0
29/07/2025,3095,412,7802,270,0,5952,0
29/07/2025,5047,264,5223,320,0,7755,0
29/07/2025,4100,195,2215,460,0,5850,0
29/07/2025,6414,871,3720,431,0,6664,0
29/07/2025,7005,568,4419,495,0,4544,0
29/07/2025,4366,191,5026,391,0,3215,0
30/07/2025,7432,925,2766,500,0,7424,0
30/07/2025,3733,554,1476,634,0,4794,0
30/07/2025,3891,1390,3350,501,0,5746,0
30/07/2025,2678,1254,5769,344,0,5348,0
30/07/2025,1624,1349,1288,834,0,7755,0
30/07/2025,5882,468,3515,613,0,6785,0
30/07/2025,7474,1056,2970,512,0,3431,0
30/07/2025,4356,862,3117,742,0,5093,0
30/07/2025,5387,395,5453,591,0,4692,0
30/07/2025,6979,998,4533,649,0,5493,0
30/07/2025,3449,659,1537,770,0,6799,0
30/07/2025,3577,873,1815,729,0,4490,0
30/07/2025,2952,1316,7350,529,0,3353,0
30/07/2025,2582,1314,5373,614,0,4341,0
30/07/2025,7943,332,2007,413,0,5622,0
30/07/2025,4165,1007,2331,798,0,6915,0
30/07/2025,3935,440,1600,808,0,5645,0
30/07/2025,4737,1189,3740,783,0,3376,0
30/07/2025,2057,1286,3288,421,0,6260,0
30/07/2025,2460,229,3015,321,0,5250,0
30/07/2025,4263,914,7781,894,0,8490,0
30/07/2025,1497,1381,5507,684,0,6946,0
30/07/2025,2068,808,1822,932,0,4017,0
30/07/2025,5086,1174,6323,330,0,8614,0
30/07/2025,4086,1010,3998,373,0,4726,0
30/07/2025,3976,371,2132,310,0,4028,0
30/07/2025,2672,201,3881,642,0,8386,0
31/07/2025,3096,1213,5145,590,0,2992,0
31/07/2025,2019,1249,5010,584,0,7256,0
31/07/2025,5051,644,4448,690,0,6889,0
31/07/2025,3260,859,3193,657,0,7074,0
31/07/2025,4674,279,4429,511,0,4016,0
31/07/2025,2218,636,2514,485,0,5844,0
31/07/2025,5034,1076,6033,567,0,7279,0
31/07/2025,1924,1014,2764,785,0,6669,0
31/07/2025,7245,222,2014,576,0,2837,0
31/07/2025,2798,463,5983,364,0,3936,0
31/07/2025,5986,885,2153,559,0,5073,0
31/07/2025,2274,612,2337,512,0,7017,0
31/07/2025,6046,816,1694,781,0,6192,0
31/07/2025,1893,585,4570,433,0,6052,0
31/07/2025,5596,1104,6670,361,0,4619,0
31/07/2025,1789,872,2396,338,0,3914,0
31/07/2025,2801,784,7289,490,0,6846,0
31/07/2025,3968,850,6169,281,0,5810,0
31/07/2025,5466,827,8201,529,0,4991,0
31/07/2025,4669,592,2999,382,0,4106,0
31/07/2025,4639,210,2023,577,0,7411,0
31/07/2025,5712,1306,6732,546,0,6834,0
31/07/2025,2844,1051,3801,636,0,4412,0
31/07/2025,1836,1659,4391,550,0,4082,0
31/07/2025,2424,1426,5146,757,0,5959,0
31/07/2025,1372,980,5794,394,0,4467,0
31/07/2025,5600,1149,7305,622,0,4402,0
01/08/2025,4271,393,5759,836,0,3645,0
01/08/2025,1861,394,1606,402,0,8193,0
01/08/2025,3460,1036,4999,598,0,4935,0
01/08/2025,2200,540,4443,540,0,5816,0
01/08/2025,4749,311,7556,617,0,6150,0
01/08/2025,6750,724,4259,620,0,4967,0
01/08/2025,4049,1188,4533,572,0,2933,0
01/08/2025,7550,1219,5527,873,0,5186,0
01/08/2025,4549,574,4761,598,0,5646,0
01/08/2025,3472,1695,2985,533,0,3705,0
01/08/2025,3395,843,4837,723,0,5237,0
01/08/2025,2417,192,4561,752,0,8567,0
01/08/2025,6657,1206,3716,309,0,5125,0
01/08/2025,5062,1185,4290,275,0,5331,0
01/08/2025,7486,214,7552,553,0,6200,0
01/08/2025,6185,764,5978,489,0,5634,0
01/08/2025,5079,879,5758,469,0,7575,0
01/08/2025,7241,850,4976,562,0,3361,0
01/08/2025,1546,281,3283,817,0,6757,0
01/08/2025,5320,1339,4567,807,0,6786,0
01/08/2025,3880,447,6749,339,0,7557,0
01/08/2025,5601,1164,6048,567,0,3852,0
01/08/2025,2415,681,2228,435,0,3694,0
01/08/2025,1573,508,3948,649,0,4561,0
01/08/2025,3932,1068,1633,705,0,4072,0
01/08/2025,3665,291,5380,512,0,5954,0
01/08/2025,4854,538,5036,397,0,5504,0
02/08/2025,7142,1166,2897,757,0,5256,0
02/08/2025,6128,1005,4137,291,0,5397,0
02/08/2025,3680,927,1859,641,0,6490,0
02/08/2025,4903,1520,3656,620,0,5914,0
02/08/2025,2025,299,3264,666,0,2757,0
02/08/2025,2491,223,7101,411,0,5855,0
02/08/2025,4272,512,5973,524,0,4715,0
02/08/2025,4352,713,4136,357,0,3469,0
02/08/2025,2347,1439,4235,514,0,6687,0
02/08/2025,2007,1089,2923,685,0,5440,0
02/08/2025,2260,912,3406,303,0,6069,0
02/08/2025,2941,1059,7406,572,0,7904,0
02/08/2025,6129,171,6988,340,0,7142,0
02/08/2025,4788,989,3791,753,0,7698,0
02/08/2025,2717,1190,5782,498,0,5651,0
02/08/2025,4447,387,3835,945,0,6753,0
02/08/2025,1596,467,3405,519,0,6816,0
02/08/2025,2750,450,3331,486,0,4237,0
02/08/2025,3340,443,4174,353,0,7444,0
02/08/2025,2530,606,2980,318,0,5842,0
02/08/2025,4629,1217,2576,322,0,3300,0
02/08/2025,6376,674,4327,632,0,4350,0
02/08/2025,2664,760,2437,692,0,4761,0
02/08/2025,5938,280,2363,473,0,7319,0
02/08/2025,4851,546,1701,366,0,4882,0
02/08/2025,5888,324,2380,401,0,6250,0
02/08/2025,1738,244,7070,796,0,4034,0
03/08/2025,5739,1324,5993,690,0,6352,0
03/08/2025,4643,1221,3083,631,0,3285,0
03/08/2025,4126,729,4923,620,0,3800,0
03/08/2025,5162,871,2251,448,0,5781,0
03/08/2025,3708,531,2834,578,0,4191,0
03/08/2025,4060,1454,5859,286,0,8650,0
03/08/2025,4617,1593,5006,539,0,3429,0
03/08/2025,5190,1504,2362,813,0,5991,0
03/08/2025,5542,933,1446,631,0,9611,0
03/08/2025,8137,773,6025,447,0,8500,0
03/08/2025,3347,479,3117,711,0,5423,0
03/08/2025,3726,937,1496,786,0,9356,0
03/08/2025,4475,243,6953,412,0,6521,0
03/08/2025,4861,358,1516,265,0,3272,0
03/08/2025,3398,370,2634,267,0,4176,0
03/08/2025,8060,918,5143,486,0,6199,0
03/08/2025,7870,1446,4663,508,0,5063,0
03/08/2025,5106,978,2101,640,0,5894,0
03/08/2025,1580,581,3814,723,0,3682,0
03/08/2025,6495,915,6565,579,0,6021,0
03/08/2025,1462,394,4034,478,0,4715,0
03/08/2025,2620,1172,5710,343,0,5088,0
03/08/2025,3608,645,5454,608,0,5178,0
03/08/2025,4854,1711,2168,793,0,2894,0
03/08/2025,5323,1133,2854,555,0,4446,0
03/08/2025,6426,1237,6143,337,0,8117,0
03/08/2025,3015,264,2603,352,0,6467,0
04/08/2025,2027,427,5761,539,0,6340,0
04/08/2025,3204,1130,2519,682,0,4132,0
04/08/2025,1817,1030,5383,250,0,6375,0
04/08/2025,4129,1221,6090,546,0,4046,0
04/08/2025,3300,370,5739,412,0,4635,0
04/08/2025,5427,1540,3435,571,0,4722,0
04/08/2025,6518,1289,5432,370,0,4114,0
04/08/2025,2402,311,2043,760,0,3955,0
04/08/2025,3729,865,5852,587,0,3173,0
04/08/2025,6393,1417,3966,398,0,6251,0
04/08/2025,3509,456,4531,441,0,9577,0
04/08/2025,3518,1205,4793,916,0,3548,0
04/08/2025,2378,531,2722,669,0,6514,0
04/08/2025,2980,1147,1686,340,0,4576,0
04/08/2025,5522,1227,6615,345,0,9913,0
04/08/2025,4737,848,2633,286,0,4660,0
04/08/2025,3281,861,3784,504,0,3525,0
04/08/2025,2366,764,3565,471,0,4654,0
04/08/2025,7394,843,5911,673,0,6731,0
04/08/2025,3429,1091,2077,668,0,6102,0
04/08/2025,3101,556,2934,625,0,9475,0
04/08/2025,6044,752,2146,841,0,6889,0
04/08/2025,3574,1086,3774,934,0,6978,0
04/08/2025,6209,593,3236,691,0,6703,0
04/08/2025,3815,377,3305,322,0,3572,0
04/08/2025,6141,481,5946,589,0,3950,0
04/08/2025,1931,1090,3711,832,0,4570,0
05/08/2025,2867,291,3716,766,0,8004,0
05/08/2025,2587,1486,5150,653,0,5797,0
05/08/2025,4087,841,3625,423,0,6210,0
05/08/2025,6096,1258,5396,663,0,2736,0
05/08/2025,2185,795,4406,560,0,2557,0
05/08/2025,6466,1239,6549,365,0,4937,0
05/08/2025,4346,1288,6988,278,0,7063,0
05/08/2025,6108,994,5292,621,0,5296,0
05/08/2025,3537,503,2386,790,0,8793,0
05/08/2025,3698,823,6484,367,0,5722,0
05/08/2025,4087,304,3657,395,0,3719,0
05/08/2025,3091,916,3056,295,0,5185,0
05/08/2025,4070,884,1633,598,0,5266,0
05/08/2025,2689,339,3659,364,0,9578,0
05/08/2025,2304,1104,4980,342,0,6559,0
05/08/2025,5709,1532,7586,710,0,7783,0
05/08/2025,4153,1244,5812,412,0,6830,0
05/08/2025,4173,1191,4374,550,0,7828,0
05/08/2025,5789,743,4194,534,0,7027,0
05/08/2025,4905,762,4480,534,0,6440,0
05/08/2025,7116,943,5437,446,0,7048,0
05/08/2025,2330,1130,3606,634,0,3675,0
05/08/2025,3245,853,8007,388,0,3822,0
05/08/2025,7179,681,3141,551,0,6737,0
05/08/2025,1991,366,3127,479,0,6382,0
05/08/2025,2208,369,4619,725,0,4733,0
05/08/2025,3643,451,3453,484,0,3837,0
06/08/2025,3229,585,7841,602,0,5871,0
06/08/2025,2284,1245,3596,435,0,6273,0
06/08/2025,5267,380,5243,419,0,8021,0
06/08/2025,2121,824,3255,498,0,3144,0
06/08/2025,3365,573,2141,621,0,7091,0
06/08/2025,5884,611,1432,494,0,6443,0
06/08/2025,4750,947,5336,596,0,5667,0
06/08/2025,4629,584,4895,294,0,5558,0
06/08/2025,6129,1513,3508,516,0,5431,0
06/08/2025,6418,1096,1861,491,0,5697,0
06/08/2025,5732,991,4435,285,0,4884,0
06/08/2025,4472,286,2170,452,0,7892,0
06/08/2025,3020,240,3824,429,0,6020,0
06/08/2025,3592,971,1901,721,0,3782,0
06/08/2025,2319,563,3184,249,0,8003,0
06/08/2025,4574,819,7252,752,0,5907,0
06/08/2025,6823,640,3379,481,0,3253,0
06/08/2025,4474,1174,5229,447,0,6552,0
06/08/2025,4695,885,6959,781,0,6781,0
06/08/2025,1820,254,7649,773,0,2722,0
06/08/2025,5359,1160,3980,401,0,4302,0
06/08/2025,7655,1307,6123,617,0,5193,0
06/08/2025,1807,1424,3233,484,0,6439,0
06/08/2025,2964,1217,3618,317,0,5188,0
06/08/2025,1677,1159,6930,297,0,5924,0
06/08/2025,6164,866,7409,668,0,4106,0
06/08/2025,4768,1234,2377,394,0,7778,0
07/08/2025,5311,210,3209,425,0,4323,0
07/08/2025,4363,326,4502,300,0,3813,0
07/08/2025,4171,284,5109,517,0,5610,0
07/08/2025,5641,1163,5007,559,0,6250,0
07/08/2025,5385,1429,6476,607,0,4862,0
07/08/2025,1366,1008,3202,529,0,3706,0
07/08/2025,1895,909,2578,443,0,5803,0
07/08/2025,2503,575,5507,761,0,2658,0
07/08/2025,1800,554,4874,593,0,5274,0
07/08/2025,3740,906,3946,294,0,3808,0
07/08/2025,3064,1832,5634,796,0,4124,0
07/08/2025,5391,1223,2569,357,0,3635,0
07/08/2025,2298,311,4731,626,0,3676,0
07/08/2025,6842,613,3217,306,0,5782,0
07/08/2025,4649,1242,4892,679,0,4730,0
07/08/2025,5822,563,4971,310,0,5346,0
07/08/2025,2303,635,3436,338,0,8701,0
07/08/2025,5729,1451,3196,476,0,8335,0
07/08/2025,2115,629,2045,501,0,4468,0
07/08/2025,4090,851,4190,510,0,3164,0
07/08/2025,5580,952,6879,886,0,3413,0
07/08/2025,8288,1076,5552,512,0,6502,0
07/08/2025,2625,982,1280,464,0,2781,0
07/08/2025,7303,1551,2465,393,0,5526,0
07/08/2025,6531,410,5819,739,0,8467,0
07/08/2025,3043,1120,4913,427,0,5604,0
07/08/2025,4265,619,5384,452,0,3192,0
08/08/2025,4007,458,4239,735,0,6365,0
08/08/2025,4970,542,4371,685,0,7644,0
08/08/2025,5161,491,4742,598,0,4502,0
08/08/2025,2791,704,2879,648,0,4530,0
08/08/2025,2254,1161,5416,447,0,7779,0
08/08/2025,7899,404,2882,487,0,2660,0
08/08/2025,6582,558,2252,542,0,5836,0
08/08/2025,3197,1558,7195,555,0,5090,0
08/08/2025,4296,690,3466,373,0,7442,0
08/08/2025,3897,1503,2431,615,0,3601,0
08/08/2025,6368,1228,5793,489,0,4338,0
08/08/2025,5261,994,3527,296,0,6554,0
08/08/2025,5509,896,3318,582,0,4814,0
08/08/2025,3767,1161,4320,537,0,3312,0
08/08/2025,1930,843,4105,706,0,3787,0
08/08/2025,3625,1054,5203,312,0,6070,0
08/08/2025,2536,1634,1938,282,0,4425,0
08/08/2025,5211,1229,7878,327,0,2545,0
08/08/2025,5739,1117,4114,261,0,5092,0
08/08/2025,2626,901,5868,369,0,4890,0
08/08/2025,3853,1281,3584,829,0,3392,0
08/08/2025,5273,572,6435,326,0,4537,0
08/08/2025,7351,975,2992,261,0,4435,0
08/08/2025,2064,860,4163,606,0,4862,0
08/08/2025,5510,1341,4574,537,0,9024,0
08/08/2025,4239,550,4439,767,0,5937,0
08/08/2025,5026,724,5709,569,0,3610,0
09/08/2025,2893,899,4845,645,0,7066,0
09/08/2025,6283,686,6996,458,0,6995,0
09/08/2025,3630,675,3401,600,0,5516,0
09/08/2025,3025,1484,2305,772,0,5202,0
09/08/2025,2922,929,6381,786,0,6144,0
09/08/2025,2697,409,1853,513,0,4569,0
09/08/2025,4196,1496,2644,578,0,3164,0
09/08/2025,3106,242,2215,634,0,3350,0
09/08/2025,6821,1298,2750,580,0,6586,0
09/08/2025,3403,1282,3200,715,0,5956,0
