Fecha,Unidad,Total Viajes,Total Vueltas,Km Programados,Km Vacios,Km Realizados
01/05/2025,AM-69     ,1312,460.9,6321.0,152.0,6169.0
01/05/2025,AM-70     ,476,211.7,4654.0,116.0,4538.0
01/05/2025,AM-71     ,256,143.6,5358.0,85.0,5273.0
01/05/2025,AM-72     ,338,194.1,4431.0,79.0,4352.0
01/05/2025,AM-73     ,357,156.8,7465.0,1204.0,6261.0
01/05/2025,AM-74     ,481,288.7,15542.0,1303.0,14239.0
01/05/2025,AM-75     ,215,102.4,8017.0,484.0,7533.0
01/05/2025,AM-76     ,8,4.8,87.0,1.0,86.0
01/05/2025,AM-77     ,439,161.0,6348.0,105.0,6243.0
01/05/2025,AM-86     ,685,368.4,2050.0,66.0,1984.0
01/05/2025,TM-001    ,91,57.1,1433.0,69.0,1364.0
01/05/2025,TM-002    ,293,128.8,4460.0,11.0,4449.0
01/05/2025,TM-003    ,540,314.8,7334.0,113.0,7221.0
01/05/2025,TM-004    ,578,300.4,6641.0,75.0,6566.0
01/05/2025,TM-005    ,578,230.4,7256.0,129.0,7127.0
01/05/2025,TM-007    ,491,350.7,7861.0,202.0,7659.0
01/05/2025,TM-008    ,364,226.7,5709.0,37.0,5672.0
01/05/2025,TM-010    ,526,267.6,7692.0,70.0,7622.0
01/05/2025,TM-012    ,301,160.6,5459.0,68.0,5391.0
01/05/2025,TM-013    ,647,281.5,10391.0,47.0,10344.0
01/05/2025,TM-014    ,231,160.5,4337.0,38.0,4299.0
01/05/2025,TM-015    ,483,253.7,8555.0,107.0,8448.0
01/05/2025,TM-016    ,184,95.1,3089.0,88.0,3001.0
01/05/2025,TM-017    ,665,206.7,9667.0,137.0,9530.0
01/05/2025,TM-018    ,620,211.5,6770.0,65.0,6705.0
01/05/2025,TM-019    ,256,160.6,4054.0,128.0,3926.0
01/05/2025,TM-022    ,2,1.1,36.0,0.0,36.0
01/05/2025,TM-025    ,163,103.1,2631.0,83.0,2548.0
01/05/2025,TM-027    ,46,18.9,888.0,0.0,888.0
01/05/2025,TM-028    ,443,219.8,6708.0,73.0,6635.0
01/05/2025,TM-029    ,505,195.2,5629.0,141.0,5488.0
01/05/2025,TM-030    ,632,259.4,8760.0,125.0,8635.0
01/05/2025,TM-031    ,374,235.3,5389.0,91.0,5298.0
01/05/2025,TM-032    ,551,314.6,10191.0,177.0,10014.0
01/05/2025,TM-033    ,454,150.1,6930.0,137.0,6793.0
01/05/2025,TM-034    ,579,300.0,8078.0,119.0,7959.0
01/05/2025,TM-035    ,250,164.1,3896.0,26.0,3870.0
01/05/2025,TM-038    ,400,246.3,5785.0,135.0,5650.0
01/05/2025,TM-039    ,184,78.7,2970.0,47.0,2923.0
01/05/2025,TM-040    ,487,305.5,9729.0,67.0,9662.0
01/05/2025,TM-041    ,418,213.6,6160.0,90.0,6070.0
01/05/2025,TM-043    ,8,5.3,142.0,18.0,124.0
01/05/2025,TM-045    ,10,3.4,101.0,0.0,101.0
01/05/2025,TM-046    ,370,173.4,6206.0,43.0,6163.0
01/05/2025,TM-047    ,317,162.8,7296.0,128.0,7168.0
01/05/2025,TM-048    ,317,159.2,4240.0,55.0,4185.0
01/05/2025,TM-049    ,527,183.2,5798.0,107.0,5691.0
01/05/2025,TM-050    ,463,215.9,6408.0,117.0,6291.0
01/05/2025,TM-054    ,12,4.6,223.0,0.0,223.0
01/05/2025,TM-055    ,494,273.2,8946.0,147.0,8799.0
01/05/2025,TM-056    ,701,232.2,9724.0,96.0,9628.0
01/05/2025,TM-057    ,440,316.6,6381.0,68.0,6313.0
01/05/2025,TM-058    ,386,273.7,6368.0,80.0,6288.0
01/05/2025,TM-059    ,447,215.3,9320.0,90.0,9230.0
01/05/2025,TM-060    ,426,269.1,9457.0,88.0,9369.0
01/05/2025,TM-061    ,474,192.5,7806.0,85.0,7721.0
01/05/2025,TM-062    ,721,363.6,9726.0,98.0,9628.0
01/05/2025,TM-063    ,514,245.8,8787.0,209.0,8578.0
01/05/2025,TM-064    ,483,194.8,7279.0,144.0,7135.0
01/05/2025,TM-065    ,556,210.5,5565.0,165.0,5400.0
01/05/2025,TM-066    ,368,187.3,7704.0,146.0,7558.0
01/05/2025,TM-071    ,5,2.8,80.0,1.0,79.0
01/05/2025,TM-072    ,349,183.4,5652.0,80.0,5572.0
01/05/2025,TM-073    ,679,316.2,10997.0,90.0,10907.0
01/05/2025,TM-074    ,415,253.8,7693.0,131.0,7562.0
01/05/2025,TM-075    ,549,233.6,6860.0,123.0,6737.0
01/05/2025,TM-076    ,255,103.4,2953.0,79.0,2874.0
01/06/2025,          ,27,10.0,565.0,57.0,508.0
01/06/2025,AM-01     ,639,345.0,18154.0,1488.0,16666.0
01/06/2025,AM-02     ,1352,607.1,5634.0,110.0,5524.0
01/06/2025,AM-03     ,359,235.7,5468.0,489.0,4979.0
01/06/2025,AM-04     ,744,355.6,7704.0,517.0,7187.0
01/06/2025,AM-05     ,386,204.5,10666.0,842.0,9824.0
01/06/2025,AM-06     ,618,270.1,14305.0,1267.0,13038.0
01/06/2025,AM-068    ,18,8.8,231.0,15.0,216.0
01/06/2025,AM-07     ,403,210.4,7325.0,763.0,6562.0
01/06/2025,AM-070    ,22,9.9,380.0,13.0,367.0
01/06/2025,AM-071    ,10,5.0,123.0,19.0,104.0
01/06/2025,AM-076    ,324,161.4,6707.0,109.0,6598.0
01/06/2025,AM-077    ,14,6.2,167.0,0.0,167.0
01/06/2025,AM-08     ,792,362.8,8268.0,682.0,7586.0
01/06/2025,AM-09     ,547,192.0,10021.0,1169.0,8852.0
01/06/2025,AM-10     ,497,316.0,24119.0,1180.0,22939.0
01/06/2025,AM-11     ,300,112.9,6129.0,140.0,5989.0
01/06/2025,AM-12     ,975,363.4,7156.0,748.0,6408.0
01/06/2025,AM-13     ,328,206.6,7961.0,669.0,7292.0
01/06/2025,AM-14     ,557,381.0,4781.0,441.0,4340.0
01/06/2025,AM-15     ,393,196.6,7694.0,791.0,6903.0
01/06/2025,AM-16     ,337,173.9,5330.0,670.0,4660.0
01/06/2025,AM-17     ,503,214.5,9420.0,1266.0,8154.0
01/06/2025,AM-18     ,492,259.9,12919.0,913.0,12006.0
01/06/2025,AM-19     ,1387,586.8,8763.0,117.0,8646.0
01/06/2025,AM-20     ,1044,784.4,6787.0,338.0,6449.0
01/06/2025,AM-21     ,580,280.5,7189.0,830.0,6359.0
01/06/2025,AM-22     ,725,468.7,9604.0,901.0,8703.0
01/06/2025,AM-23     ,555,205.2,7032.0,856.0,6176.0
01/06/2025,AM-24     ,712,280.7,9498.0,553.0,8945.0
01/06/2025,AM-25     ,540,285.1,12176.0,1108.0,11068.0
01/06/2025,AM-26     ,720,318.0,7189.0,986.0,6203.0
01/06/2025,AM-27     ,581,342.4,8508.0,606.0,7902.0
01/06/2025,AM-28     ,477,195.4,7051.0,782.0,6269.0
01/06/2025,AM-29     ,686,293.1,6451.0,657.0,5794.0
01/06/2025,AM-30     ,666,321.7,9160.0,921.0,8239.0
01/06/2025,AM-31     ,462,197.3,6230.0,625.0,5605.0
01/06/2025,AM-32     ,346,214.4,5075.0,601.0,4474.0
01/06/2025,AM-33     ,607,273.2,6906.0,677.0,6229.0
01/06/2025,AM-34     ,497,225.8,15450.0,1200.0,14250.0
01/06/2025,AM-35     ,365,149.8,6335.0,157.0,6178.0
01/06/2025,AM-36     ,585,317.8,7571.0,789.0,6782.0
01/06/2025,AM-37     ,768,444.8,6409.0,702.0,5707.0
01/06/2025,AM-38     ,962,539.4,6359.0,671.0,5688.0
01/06/2025,AM-39     ,375,221.1,9452.0,505.0,8947.0
01/06/2025,AM-40     ,604,278.7,9914.0,756.0,9158.0
01/06/2025,AM-41     ,470,285.1,7147.0,1109.0,6038.0
01/06/2025,AM-42     ,1315,818.6,5747.0,292.0,5455.0
01/06/2025,AM-43     ,531,180.4,11078.0,939.0,10139.0
01/06/2025,AM-44     ,996,485.9,4458.0,352.0,4106.0
01/06/2025,AM-45     ,664,235.5,14428.0,1315.0,13113.0
01/06/2025,AM-46     ,479,237.5,8252.0,1390.0,6862.0
01/06/2025,AM-47     ,1146,600.0,7230.0,352.0,6878.0
01/06/2025,AM-48     ,1576,684.7,7151.0,301.0,6850.0
01/06/2025,AM-49     ,1316,626.8,3746.0,0.0,3746.0
01/06/2025,AM-50     ,1418,671.5,4288.0,0.0,4288.0
01/06/2025,AM-51     ,1008,534.2,4911.0,0.0,4911.0
01/06/2025,AM-52     ,709,434.6,3119.0,0.0,3119.0
01/06/2025,AM-53     ,1255,623.9,5117.0,0.0,5117.0
01/06/2025,AM-54     ,376,210.0,2114.0,0.0,2114.0
01/06/2025,AM-55     ,1105,833.6,4837.0,22.0,4815.0
01/06/2025,AM-56     ,273,197.3,7506.0,958.0,6548.0
01/06/2025,AM-57     ,492,227.3,7355.0,1092.0,6263.0
01/06/2025,AM-58     ,483,338.3,20193.0,1231.0,18962.0
01/06/2025,AM-59     ,400,185.6,9781.0,1130.0,8651.0
01/06/2025,AM-60     ,395,275.0,15882.0,950.0,14932.0
01/06/2025,AM-61     ,460,222.7,7928.0,150.0,7778.0
01/06/2025,AM-62     ,354,208.6,9386.0,497.0,8889.0
01/06/2025,AM-63     ,293,115.5,6335.0,76.0,6259.0
01/06/2025,AM-64     ,628,261.0,5869.0,556.0,5313.0
01/06/2025,AM-65     ,436,257.9,4769.0,384.0,4385.0
01/06/2025,AM-66     ,526,216.7,5828.0,468.0,5360.0
01/06/2025,AM-67     ,448,305.6,6857.0,401.0,6456.0
01/06/2025,AM-68     ,355,185.0,6724.0,148.0,6576.0
01/06/2025,AM-69     ,328,128.8,6824.0,472.0,6352.0
01/06/2025,AM-70     ,283,121.3,3367.0,34.0,3333.0
01/06/2025,AM-71     ,258,141.5,4094.0,49.0,4045.0
01/06/2025,AM-72     ,216,112.1,4023.0,43.0,3980.0
01/06/2025,AM-73     ,366,179.4,6885.0,933.0,5952.0
01/06/2025,AM-74     ,255,152.9,10553.0,733.0,9820.0
01/06/2025,AM-75     ,421,200.3,17831.0,963.0,16868.0
01/06/2025,AM-77     ,255,115.3,5068.0,35.0,5033.0
01/06/2025,AM-86     ,1337,647.9,7484.0,153.0,7331.0
01/06/2025,AM-87     ,98,44.2,378.0,10.0,368.0
01/06/2025,TM-001    ,33,21.1,659.0,56.0,603.0
01/06/2025,TM-002    ,368,181.5,7280.0,121.0,7159.0
01/06/2025,TM-003    ,448,179.8,5873.0,85.0,5788.0
01/06/2025,TM-004    ,470,223.2,6415.0,15.0,6400.0
01/06/2025,TM-005    ,382,198.1,6155.0,106.0,6049.0
01/06/2025,TM-007    ,385,299.1,9755.0,123.0,9632.0
01/06/2025,TM-008    ,232,138.4,3534.0,54.0,3480.0
01/06/2025,TM-010    ,524,212.8,6452.0,80.0,6372.0
01/06/2025,TM-012    ,294,128.4,4876.0,59.0,4817.0
01/06/2025,TM-013    ,313,136.6,4344.0,59.0,4285.0
01/06/2025,TM-014    ,414,133.0,4102.0,61.0,4041.0
01/06/2025,TM-015    ,350,123.3,3976.0,93.0,3883.0
01/06/2025,TM-016    ,15,5.9,259.0,0.0,259.0
01/06/2025,TM-017    ,483,275.8,7697.0,113.0,7584.0
01/06/2025,TM-018    ,377,246.7,6452.0,50.0,6402.0
01/06/2025,TM-019    ,473,143.9,5990.0,116.0,5874.0
01/06/2025,TM-024    ,229,132.0,3408.0,38.0,3370.0
01/06/2025,TM-025    ,295,171.7,4923.0,91.0,4832.0
01/06/2025,TM-027    ,533,247.3,9666.0,85.0,9581.0
01/06/2025,TM-028    ,50,24.0,834.0,0.0,834.0
01/06/2025,TM-029    ,515,253.4,6111.0,119.0,5992.0
01/06/2025,TM-030    ,538,319.8,10198.0,69.0,10129.0
01/06/2025,TM-031    ,438,177.0,8261.0,44.0,8217.0
01/06/2025,TM-032    ,315,120.4,3790.0,100.0,3690.0
01/06/2025,TM-033    ,324,159.9,5605.0,75.0,5530.0
01/06/2025,TM-034    ,523,234.7,10148.0,49.0,10099.0
01/06/2025,TM-035    ,82,37.6,1189.0,16.0,1173.0
01/06/2025,TM-036    ,13,7.0,198.0,0.0,198.0
01/06/2025,TM-038    ,444,234.7,6332.0,38.0,6294.0
01/06/2025,TM-039    ,310,139.2,4974.0,115.0,4859.0
01/06/2025,TM-040    ,465,221.1,7411.0,60.0,7351.0
01/06/2025,TM-041    ,416,269.2,7956.0,60.0,7896.0
01/06/2025,TM-046    ,376,156.2,3760.0,56.0,3704.0
01/06/2025,TM-047    ,391,200.7,7670.0,205.0,7465.0
01/06/2025,TM-048    ,358,135.8,4143.0,53.0,4090.0
01/06/2025,TM-049    ,302,197.3,6238.0,97.0,6141.0
01/06/2025,TM-050    ,344,192.0,6716.0,147.0,6569.0
01/06/2025,TM-055    ,465,268.6,8257.0,99.0,8158.0
01/06/2025,TM-056    ,537,255.8,6904.0,85.0,6819.0
01/06/2025,TM-057    ,142,57.2,2504.0,33.0,2471.0
01/06/2025,TM-058    ,573,187.4,6160.0,83.0,6077.0
01/06/2025,TM-059    ,477,289.6,8286.0,36.0,8250.0
01/06/2025,TM-060    ,539,275.8,10080.0,81.0,9999.0
01/06/2025,TM-061    ,435,316.5,10265.0,101.0,10164.0
01/06/2025,TM-062    ,448,151.5,6472.0,110.0,6362.0
01/06/2025,TM-063    ,175,101.3,2901.0,80.0,2821.0
01/06/2025,TM-064    ,613,260.5,6795.0,170.0,6625.0
01/06/2025,TM-065    ,426,208.3,5206.0,117.0,5089.0
01/06/2025,TM-066    ,491,160.6,6561.0,106.0,6455.0
01/06/2025,TM-072    ,455,195.8,6102.0,59.0,6043.0
01/06/2025,TM-073    ,520,227.8,9371.0,96.0,9275.0
01/06/2025,TM-074    ,473,245.5,7958.0,36.0,7922.0
01/06/2025,TM-075    ,395,295.1,5931.0,161.0,5770.0
01/06/2025,TM-076    ,411,243.7,6450.0,63.0,6387.0
01/07/2025,          ,26,20.9,424.0,38.0,386.0
01/07/2025,AM-01     ,608,229.3,15430.0,1427.0,14003.0
01/07/2025,AM-02     ,1079,504.6,6697.0,158.0,6539.0
01/07/2025,AM-03     ,667,326.6,6812.0,761.0,6051.0
01/07/2025,AM-04     ,645,319.9,5748.0,791.0,4957.0
01/07/2025,AM-05     ,554,333.8,9772.0,553.0,9219.0
01/07/2025,AM-06     ,678,382.2,21656.0,1154.0,20502.0
01/07/2025,AM-068    ,38,20.2,702.0,61.0,641.0
01/07/2025,AM-07     ,494,261.2,6929.0,589.0,6340.0
01/07/2025,AM-070    ,32,23.0,542.0,42.0,500.0
01/07/2025,AM-071    ,43,20.1,724.0,1.0,723.0
01/07/2025,AM-072    ,25,9.2,417.0,15.0,402.0
01/07/2025,AM-076    ,439,209.0,5474.0,135.0,5339.0
01/07/2025,AM-077    ,26,10.8,423.0,0.0,423.0
01/07/2025,AM-08     ,426,241.0,5153.0,597.0,4556.0
01/07/2025,AM-09     ,641,274.3,7530.0,696.0,6834.0
01/07/2025,AM-10     ,589,231.4,15900.0,934.0,14966.0
01/07/2025,AM-11     ,185,116.0,4166.0,204.0,3962.0
01/07/2025,AM-12     ,820,389.8,7002.0,671.0,6331.0
01/07/2025,AM-13     ,374,242.8,8763.0,635.0,8128.0
01/07/2025,AM-14     ,830,473.1,5991.0,676.0,5315.0
01/07/2025,AM-15     ,448,175.1,10773.0,987.0,9786.0
01/07/2025,AM-16     ,428,199.8,7892.0,952.0,6940.0
01/07/2025,AM-17     ,413,300.6,9229.0,1453.0,7776.0
01/07/2025,AM-18     ,547,302.9,15443.0,1576.0,13867.0
01/07/2025,AM-19     ,1441,683.4,5320.0,145.0,5175.0
01/07/2025,AM-20     ,1360,550.1,6659.0,334.0,6325.0
01/07/2025,AM-21     ,405,190.9,9981.0,775.0,9206.0
01/07/2025,AM-22     ,646,351.0,5853.0,529.0,5324.0
01/07/2025,AM-23     ,560,226.9,6889.0,783.0,6106.0
01/07/2025,AM-24     ,864,417.7,7675.0,460.0,7215.0
01/07/2025,AM-25     ,420,291.2,14540.0,907.0,13633.0
01/07/2025,AM-26     ,484,337.5,7698.0,987.0,6711.0
01/07/2025,AM-27     ,618,295.1,9056.0,919.0,8137.0
01/07/2025,AM-28     ,399,222.3,8757.0,1128.0,7629.0
01/07/2025,AM-29     ,552,373.2,12033.0,911.0,11122.0
01/07/2025,AM-30     ,762,332.0,7311.0,871.0,6440.0
01/07/2025,AM-31     ,625,320.5,11168.0,994.0,10174.0
01/07/2025,AM-32     ,495,327.7,8083.0,761.0,7322.0
01/07/2025,AM-33     ,408,270.1,9508.0,729.0,8779.0
01/07/2025,AM-34     ,428,275.2,16777.0,1160.0,15617.0
01/07/2025,AM-35     ,335,205.1,7709.0,88.0,7621.0
01/07/2025,AM-36     ,630,237.8,11546.0,868.0,10678.0
01/07/2025,AM-37     ,755,331.5,5070.0,548.0,4522.0
01/07/2025,AM-38     ,994,473.6,5945.0,571.0,5374.0
01/07/2025,AM-39     ,554,198.5,8462.0,1202.0,7260.0
01/07/2025,AM-40     ,608,251.6,8353.0,420.0,7933.0
01/07/2025,AM-41     ,542,240.5,12321.0,934.0,11387.0
01/07/2025,AM-42     ,1463,764.8,4892.0,261.0,4631.0
01/07/2025,AM-43     ,671,259.3,9413.0,780.0,8633.0
01/07/2025,AM-44     ,1128,551.3,6655.0,707.0,5948.0
01/07/2025,AM-45     ,521,312.2,16827.0,1138.0,15689.0
01/07/2025,AM-46     ,553,250.2,11326.0,1150.0,10176.0
01/07/2025,AM-47     ,1535,706.6,7385.0,254.0,7131.0
01/07/2025,AM-48     ,1619,723.1,6195.0,260.0,5935.0
01/07/2025,AM-49     ,1048,599.5,5552.0,12.0,5540.0
01/07/2025,AM-50     ,1341,812.4,6067.0,11.0,6056.0
01/07/2025,AM-51     ,1719,880.1,6333.0,7.0,6326.0
01/07/2025,AM-52     ,1044,641.6,4968.0,5.0,4963.0
01/07/2025,AM-53     ,827,505.2,3200.0,9.0,3191.0
01/07/2025,AM-54     ,82,50.7,442.0,1.0,441.0
01/07/2025,AM-55     ,869,497.4,4289.0,7.0,4282.0
01/07/2025,AM-56     ,386,237.1,13777.0,1412.0,12365.0
01/07/2025,AM-57     ,719,322.8,9352.0,1058.0,8294.0
01/07/2025,AM-58     ,497,333.5,13040.0,1397.0,11643.0
01/07/2025,AM-59     ,471,266.0,9013.0,1169.0,7844.0
01/07/2025,AM-60     ,356,204.8,10132.0,729.0,9403.0
01/07/2025,AM-61     ,326,181.2,9248.0,107.0,9141.0
01/07/2025,AM-62     ,457,268.3,16177.0,1213.0,14964.0
01/07/2025,AM-63     ,370,181.9,6318.0,103.0,6215.0
01/07/2025,AM-64     ,666,308.4,6340.0,491.0,5849.0
01/07/2025,AM-65     ,499,214.1,5616.0,646.0,4970.0
01/07/2025,AM-66     ,610,321.1,5751.0,353.0,5398.0
01/07/2025,AM-67     ,392,289.2,6068.0,566.0,5502.0
01/07/2025,AM-68     ,368,129.3,4243.0,43.0,4200.0
01/07/2025,AM-69     ,280,182.3,5120.0,616.0,4504.0
01/07/2025,AM-70     ,275,114.5,3582.0,51.0,3531.0
01/07/2025,AM-71     ,266,188.0,4031.0,42.0,3989.0
01/07/2025,AM-72     ,135,54.9,1286.0,2.0,1284.0
01/07/2025,AM-73     ,337,131.4,6255.0,824.0,5431.0
01/07/2025,AM-74     ,492,205.6,11847.0,1144.0,10703.0
01/07/2025,AM-75     ,495,310.2,17716.0,1274.0,16442.0
01/07/2025,AM-76     ,1,0.4,14.0,0.0,14.0
01/07/2025,AM-77     ,330,164.1,5080.0,80.0,5000.0
01/07/2025,AM-86     ,1883,1008.4,8044.0,173.0,7871.0
01/07/2025,TM-002    ,360,263.8,7067.0,44.0,7023.0
01/07/2025,TM-003    ,490,156.0,6568.0,97.0,6471.0
01/07/2025,TM-004    ,604,314.8,9454.0,67.0,9387.0
01/07/2025,TM-005    ,297,184.1,4847.0,44.0,4803.0
01/07/2025,TM-007    ,524,187.4,5918.0,138.0,5780.0
01/07/2025,TM-008    ,430,161.1,5868.0,70.0,5798.0
01/07/2025,TM-010    ,452,192.6,6737.0,147.0,6590.0
01/07/2025,TM-012    ,432,278.2,7834.0,67.0,7767.0
01/07/2025,TM-013    ,567,207.3,6314.0,122.0,6192.0
01/07/2025,TM-014    ,510,198.0,8293.0,97.0,8196.0
01/07/2025,TM-015    ,492,290.6,6261.0,105.0,6156.0
01/07/2025,TM-016    ,447,219.0,7767.0,64.0,7703.0
01/07/2025,TM-017    ,512,265.9,8768.0,82.0,8686.0
01/07/2025,TM-018    ,360,183.1,6358.0,112.0,6246.0
01/07/2025,TM-019    ,375,187.2,8726.0,96.0,8630.0
01/07/2025,TM-024    ,583,295.5,6298.0,79.0,6219.0
01/07/2025,TM-025    ,440,193.9,7615.0,108.0,7507.0
01/07/2025,TM-027    ,369,215.1,5498.0,108.0,5390.0
01/07/2025,TM-028    ,160,98.6,3529.0,78.0,3451.0
01/07/2025,TM-029    ,420,176.9,6021.0,119.0,5902.0
01/07/2025,TM-030    ,554,287.2,6568.0,63.0,6505.0
01/07/2025,TM-031    ,384,203.3,7666.0,99.0,7567.0
01/07/2025,TM-032    ,360,124.6,3803.0,47.0,3756.0
01/07/2025,TM-033    ,122,93.2,2003.0,68.0,1935.0
01/07/2025,TM-034    ,432,227.9,6481.0,215.0,6266.0
01/07/2025,TM-035    ,597,263.4,8073.0,136.0,7937.0
01/07/2025,TM-038    ,565,252.1,8289.0,139.0,8150.0
01/07/2025,TM-039    ,120,81.7,2430.0,58.0,2372.0
01/07/2025,TM-040    ,459,175.9,8462.0,115.0,8347.0
01/07/2025,TM-041    ,439,223.7,6310.0,110.0,6200.0
01/07/2025,TM-046    ,406,209.3,6592.0,48.0,6544.0
01/07/2025,TM-047    ,318,110.0,4674.0,98.0,4576.0
01/07/2025,TM-048    ,430,209.0,6311.0,118.0,6193.0
01/07/2025,TM-049    ,243,133.0,4197.0,24.0,4173.0
01/07/2025,TM-050    ,432,158.2,4188.0,95.0,4093.0
01/07/2025,TM-055    ,423,151.8,4893.0,109.0,4784.0
01/07/2025,TM-056    ,478,282.5,6450.0,136.0,6314.0
01/07/2025,TM-057    ,469,273.6,6759.0,132.0,6627.0
01/07/2025,TM-058    ,503,226.5,5971.0,62.0,5909.0
01/07/2025,TM-059    ,420,210.6,6062.0,68.0,5994.0
01/07/2025,TM-060    ,470,204.3,6183.0,128.0,6055.0
01/07/2025,TM-061    ,443,234.5,7768.0,100.0,7668.0
01/07/2025,TM-062    ,429,193.6,9412.0,178.0,9234.0
01/07/2025,TM-063    ,589,253.1,7440.0,101.0,7339.0
01/07/2025,TM-064    ,432,226.7,6556.0,96.0,6460.0
01/07/2025,TM-065    ,417,308.9,9737.0,100.0,9637.0
01/07/2025,TM-066    ,539,223.9,7386.0,83.0,7303.0
01/07/2025,TM-072    ,496,231.0,7748.0,67.0,7681.0
01/07/2025,TM-073    ,505,216.6,5236.0,172.0,5064.0
01/07/2025,TM-074    ,490,317.9,9536.0,102.0,9434.0
01/07/2025,TM-075    ,403,234.0,7629.0,88.0,7541.0
01/07/2025,TM-076    ,490,221.0,5719.0,91.0,5628.0
01/08/2025,          ,35,25.7,1597.0,85.0,1512.0
01/08/2025,AM-01     ,871,277.3,25421.0,1577.0,23844.0
01/08/2025,AM-02     ,935,454.5,6119.0,274.0,5845.0
01/08/2025,AM-03     ,625,282.1,9365.0,691.0,8674.0
01/08/2025,AM-04     ,724,444.6,5685.0,706.0,4979.0
01/08/2025,AM-05     ,421,168.8,8911.0,1176.0,7735.0
01/08/2025,AM-06     ,749,385.5,16569.0,1143.0,15426.0
01/08/2025,AM-068    ,15,7.3,210.0,0.0,210.0
01/08/2025,AM-07     ,361,162.4,8619.0,686.0,7933.0
01/08/2025,AM-070    ,19,10.5,330.0,17.0,313.0
01/08/2025,AM-071    ,5,2.1,60.0,0.0,60.0
01/08/2025,AM-072    ,15,9.6,276.0,15.0,261.0
01/08/2025,AM-076    ,438,226.1,5701.0,75.0,5626.0
01/08/2025,AM-077    ,45,21.9,769.0,24.0,745.0
01/08/2025,AM-08     ,654,227.6,6979.0,861.0,6118.0
01/08/2025,AM-09     ,747,330.4,12580.0,940.0,11640.0
01/08/2025,AM-10     ,718,348.4,13988.0,1596.0,12392.0
01/08/2025,AM-11     ,350,158.8,5566.0,75.0,5491.0
01/08/2025,AM-12     ,608,406.0,4728.0,469.0,4259.0
01/08/2025,AM-13     ,436,227.4,9564.0,811.0,8753.0
01/08/2025,AM-14     ,656,434.8,5942.0,779.0,5163.0
01/08/2025,AM-15     ,502,190.9,12072.0,773.0,11299.0
01/08/2025,AM-16     ,498,152.5,7537.0,695.0,6842.0
01/08/2025,AM-17     ,626,311.1,11666.0,1014.0,10652.0
01/08/2025,AM-18     ,498,377.9,11810.0,1141.0,10669.0
01/08/2025,AM-19     ,1554,684.4,8032.0,144.0,7888.0
01/08/2025,AM-20     ,1566,704.7,6027.0,439.0,5588.0
01/08/2025,AM-21     ,394,228.6,7204.0,992.0,6212.0
01/08/2025,AM-22     ,779,394.3,7213.0,757.0,6456.0
01/08/2025,AM-23     ,431,334.5,6231.0,718.0,5513.0
01/08/2025,AM-24     ,637,256.9,7355.0,788.0,6567.0
01/08/2025,AM-25     ,612,387.3,12412.0,1143.0,11269.0
01/08/2025,AM-26     ,432,196.1,4811.0,549.0,4262.0
01/08/2025,AM-27     ,619,338.2,8741.0,992.0,7749.0
01/08/2025,AM-28     ,614,313.4,8499.0,890.0,7609.0
01/08/2025,AM-29     ,577,257.3,7559.0,886.0,6673.0
01/08/2025,AM-30     ,604,291.4,8148.0,650.0,7498.0
01/08/2025,AM-31     ,554,275.1,8343.0,564.0,7779.0
01/08/2025,AM-32     ,598,252.2,5241.0,560.0,4681.0
01/08/2025,AM-33     ,407,274.7,8898.0,748.0,8150.0
01/08/2025,AM-34     ,540,282.3,13749.0,792.0,12957.0
01/08/2025,AM-35     ,382,176.9,7189.0,133.0,7056.0
01/08/2025,AM-36     ,387,293.1,9508.0,965.0,8543.0
01/08/2025,AM-37     ,1072,419.3,4601.0,616.0,3985.0
01/08/2025,AM-38     ,1005,517.5,4395.0,610.0,3785.0
01/08/2025,AM-39     ,467,246.0,8704.0,1209.0,7495.0
01/08/2025,AM-40     ,757,365.8,8509.0,1155.0,7354.0
01/08/2025,AM-41     ,652,247.2,10856.0,741.0,10115.0
01/08/2025,AM-42     ,1910,718.9,5616.0,402.0,5214.0
01/08/2025,AM-43     ,389,199.6,8800.0,874.0,7926.0
01/08/2025,AM-44     ,1067,499.0,5969.0,617.0,5352.0
01/08/2025,AM-45     ,380,214.4,11289.0,824.0,10465.0
01/08/2025,AM-46     ,506,293.7,8366.0,1003.0,7363.0
01/08/2025,AM-47     ,1195,696.7,5195.0,270.0,4925.0
01/08/2025,AM-48     ,1081,767.7,7442.0,331.0,7111.0
01/08/2025,AM-49     ,860,436.5,3191.0,6.0,3185.0
01/08/2025,AM-50     ,1241,526.8,5162.0,2.0,5160.0
01/08/2025,AM-51     ,1087,588.2,4877.0,0.0,4877.0
01/08/2025,AM-52     ,1079,633.0,4722.0,3.0,4719.0
01/08/2025,AM-53     ,1371,586.4,5969.0,2.0,5967.0
01/08/2025,AM-54     ,107,64.7,701.0,0.0,701.0
01/08/2025,AM-55     ,1087,515.4,4747.0,3.0,4744.0
01/08/2025,AM-56     ,346,187.9,17023.0,939.0,16084.0
01/08/2025,AM-57     ,357,233.1,7225.0,554.0,6671.0
01/08/2025,AM-58     ,558,360.4,13494.0,1738.0,11756.0
01/08/2025,AM-59     ,517,269.0,10963.0,1315.0,9648.0
01/08/2025,AM-60     ,583,332.0,15949.0,1283.0,14666.0
01/08/2025,AM-61     ,258,111.0,4746.0,108.0,4638.0
