Fecha,Efectivo,Tarifa Incompleta,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error
31/10/2024,8922,410,3204,2496,0,2251,0
31/10/2024,5972,411,1536,996,0,2830,0
31/10/2024,7656,475,2876,1530,0,1918,0
31/10/2024,7184,526,3068,2386,0,2718,0
31/10/2024,4890,356,1456,2331,0,2832,0
31/10/2024,8900,608,2150,3233,0,1459,0
31/10/2024,8164,369,4171,1503,0,1561,0
31/10/2024,6683,537,1371,3238,0,2426,0
31/10/2024,6793,274,1555,3239,0,1337,0
31/10/2024,5406,437,1006,1405,0,1035,0
31/10/2024,5674,359,4178,3791,0,1487,0
31/10/2024,6481,733,3324,1602,0,2593,0
31/10/2024,8531,416,2892,1545,0,1673,0
31/10/2024,5698,698,4243,3517,0,1026,0
01/11/2024,8093,573,4461,2767,0,1256,0
01/11/2024,7148,353,3358,1170,0,3115,0
01/11/2024,5946,808,2188,3304,0,2102,0
01/11/2024,7583,535,1334,4675,0,2653,0
01/11/2024,10066,487,4087,2147,0,1823,0
01/11/2024,7049,302,2776,3180,0,2537,0
01/11/2024,6241,290,1068,2093,0,2609,0
01/11/2024,4351,535,3290,2909,0,3617,0
01/11/2024,5019,306,1470,2567,0,2094,0
01/11/2024,7846,358,2821,4064,0,2312,0
01/11/2024,5656,689,2457,2505,0,3141,0
01/11/2024,6470,242,3161,1634,0,2776,0
01/11/2024,7798,843,1187,2654,0,1740,0
01/11/2024,10035,865,2031,3356,0,2227,0
02/11/2024,6090,480,4097,2058,0,1875,0
02/11/2024,6150,580,1437,1909,0,1579,0
02/11/2024,5313,430,4466,2413,0,2383,0
02/11/2024,8336,315,2532,2105,0,1872,0
02/11/2024,6108,522,2303,2818,0,2298,0
02/11/2024,4273,437,2916,1894,0,1212,0
02/11/2024,5337,375,3611,2885,0,1009,0
02/11/2024,8628,723,2695,1068,0,1313,0
02/11/2024,6922,347,3055,1854,0,1942,0
02/11/2024,10139,360,1780,2905,0,3273,0
02/11/2024,8908,723,3228,4415,0,1910,0
02/11/2024,7567,501,2713,1163,0,1402,0
02/11/2024,8202,571,2480,3614,0,1916,0
02/11/2024,6068,257,2559,1728,0,1057,0
03/11/2024,10056,301,2560,1105,0,1399,0
03/11/2024,5296,420,1485,1292,0,1432,0
03/11/2024,10132,524,3043,2258,0,1538,0
03/11/2024,6876,489,2970,2615,0,1219,0
03/11/2024,9314,325,1006,3771,0,1115,0
03/11/2024,11023,561,2837,2583,0,1665,0
03/11/2024,11131,467,1920,1072,0,1217,0
03/11/2024,6792,395,2112,2378,0,1503,0
03/11/2024,6631,389,2792,1299,0,1113,0
03/11/2024,9348,309,880,1569,0,2295,0
03/11/2024,6991,397,2735,3347,0,2204,0
03/11/2024,4559,394,1418,2272,0,1817,0
03/11/2024,10576,314,1187,3779,0,2387,0
03/11/2024,8586,601,1185,3107,0,1119,0
04/11/2024,9025,317,2649,1529,0,2509,0
04/11/2024,7015,709,2579,1840,0,1754,0
04/11/2024,8697,730,3992,2880,0,1786,0
04/11/2024,9008,518,1404,2862,0,1773,0
04/11/2024,8088,470,4582,1134,0,1345,0
04/11/2024,9294,408,4106,3022,0,1707,0
04/11/2024,10408,551,3015,1157,0,2141,0
04/11/2024,4211,494,2074,1728,0,2223,0
04/11/2024,5607,532,3473,3739,0,1649,0
04/11/2024,8012,427,3424,1068,0,1567,0
04/11/2024,7295,430,2414,3248,0,854,0
04/11/2024,7325,594,2443,4255,0,1763,0
04/11/2024,7553,447,1590,2430,0,2900,0
04/11/2024,4856,544,2706,3086,0,2198,0
04/11/2024,9231,592,1697,1998,0,1704,0
05/11/2024,8931,284,3930,1543,0,2353,0
05/11/2024,6799,350,4140,1505,0,2078,0
05/11/2024,6960,386,1132,3051,0,1138,0
05/11/2024,6294,519,3819,1449,0,2475,0
05/11/2024,5517,330,1408,2559,0,1926,0
05/11/2024,10056,369,2163,1181,0,2505,0
05/11/2024,9343,514,1939,2574,0,1872,0
05/11/2024,10671,471,3532,3933,0,2267,0
05/11/2024,6374,344,4796,2557,0,1162,0
05/11/2024,10259,698,2995,1237,0,883,0
05/11/2024,5691,579,2834,2449,0,3044,0
05/11/2024,8153,369,2363,1308,0,2585,0
05/11/2024,5987,709,2108,4142,0,2427,0
05/11/2024,7436,511,2406,2420,0,2390,0
06/11/2024,6388,353,2197,1436,0,3190,0
06/11/2024,5540,335,3037,3245,0,1785,0
06/11/2024,4824,355,2620,1906,0,1516,0
06/11/2024,9567,451,1246,1316,0,2681,0
06/11/2024,11932,447,2744,3614,0,1939,0
06/11/2024,6899,245,2139,4050,0,1566,0
06/11/2024,10049,333,3487,1603,0,2172,0
06/11/2024,5899,520,2106,2284,0,1568,0
06/11/2024,6580,572,2848,1915,0,2686,0
06/11/2024,6104,525,2927,1370,0,2849,0
06/11/2024,8533,678,4140,1785,0,1332,0
06/11/2024,4621,492,2038,3710,0,2304,0
06/11/2024,6260,422,3683,2601,0,2354,0
06/11/2024,5293,371,2095,2532,0,1278,0
07/11/2024,8023,454,2386,1801,0,1677,0
07/11/2024,9119,311,3004,3041,0,944,0
07/11/2024,7858,327,3122,3001,0,2183,0
07/11/2024,4824,561,2022,3143,0,2068,0
07/11/2024,8554,462,1997,2830,0,1444,0
07/11/2024,5476,393,2214,2958,0,1213,0
07/11/2024,9999,564,1684,1157,0,1393,0
07/11/2024,10441,572,3887,2118,0,2109,0
07/11/2024,9816,317,3444,2174,0,1425,0
07/11/2024,8184,430,3872,1526,0,912,0
07/11/2024,6141,420,3157,1007,0,2818,0
07/11/2024,8878,308,1445,3997,0,1847,0
07/11/2024,7137,714,3015,1858,0,1247,0
07/11/2024,7601,532,1811,1954,0,1175,0
07/11/2024,5358,379,3558,2886,0,3246,0
07/11/2024,8976,629,2753,3062,0,1567,0
08/11/2024,4578,392,1723,3871,0,2542,0
08/11/2024,9560,479,1139,1197,0,1306,0
08/11/2024,10321,493,3183,1156,0,2355,0
08/11/2024,9724,567,1934,4072,0,2565,0
08/11/2024,5937,545,1573,2380,0,2392,0
08/11/2024,8152,400,1547,2418,0,1490,0
08/11/2024,10488,744,1872,3844,0,1938,0
08/11/2024,5102,539,2542,2964,0,2973,0
08/11/2024,9443,348,1548,4222,0,1124,0
08/11/2024,6012,285,2222,2081,0,1743,0
08/11/2024,7632,274,2308,3594,0,1852,0
08/11/2024,9578,530,1736,4442,0,1231,0
08/11/2024,9079,502,1765,2124,0,1219,0
08/11/2024,5215,317,3023,3713,0,2121,0
09/11/2024,5779,244,1829,2941,0,2970,0
09/11/2024,7630,457,1035,1463,0,1671,0
09/11/2024,9952,718,2103,1145,0,2506,0
09/11/2024,7921,433,3315,2067,0,2495,0
09/11/2024,9925,515,2617,2609,0,3405,0
09/11/2024,7473,427,816,4594,0,1471,0
09/11/2024,9988,388,1407,3017,0,2360,0
09/11/2024,5437,485,3869,1170,0,2701,0
09/11/2024,5627,274,3539,3592,0,3185,0
09/11/2024,6361,377,2954,1060,0,1938,0
09/11/2024,8121,541,2511,2103,0,3331,0
09/11/2024,4815,509,2453,2635,0,1064,0
09/11/2024,8238,385,946,3433,0,1465,0
09/11/2024,10182,577,1146,2452,0,3521,0
10/11/2024,7314,598,3253,4087,0,2155,0
10/11/2024,5228,408,3971,2657,0,3314,0
10/11/2024,5053,481,2573,1985,0,2471,0
10/11/2024,5696,518,1299,1991,0,1888,0
10/11/2024,6501,416,922,2050,0,3140,0
10/11/2024,7405,721,775,2314,0,2259,0
10/11/2024,10349,392,4653,4299,0,1157,0
10/11/2024,8077,571,3007,4225,0,1402,0
10/11/2024,4298,369,2757,1172,0,1656,0
10/11/2024,6803,678,2192,2120,0,978,0
10/11/2024,8790,586,3900,3623,0,1541,0
10/11/2024,10419,519,2008,3882,0,1992,0
10/11/2024,4578,441,2188,4394,0,1219,0
11/11/2024,5629,760,4072,1893,0,2224,0
11/11/2024,7539,485,2336,4202,0,1984,0
11/11/2024,5501,401,1659,1416,0,2059,0
11/11/2024,6991,649,1874,955,0,942,0
11/11/2024,9560,404,2824,3164,0,2320,0
11/11/2024,11565,336,1906,3464,0,1269,0
11/11/2024,5956,244,1437,1463,0,2423,0
11/11/2024,6396,577,1552,1899,0,1932,0
11/11/2024,8576,284,3562,1055,0,2971,0
11/11/2024,5763,476,1179,3695,0,2798,0
11/11/2024,6082,684,1836,2824,0,1272,0
11/11/2024,9012,478,862,3102,0,1444,0
11/11/2024,7965,382,2241,3488,0,2311,0
11/11/2024,6929,654,4577,3079,0,2089,0
11/11/2024,9045,546,1996,3393,0,1455,0
12/11/2024,7007,463,2238,3825,0,2130,0
12/11/2024,11060,406,4459,1315,0,1662,0
12/11/2024,4244,655,3203,1587,0,1408,0
12/11/2024,9448,503,2421,1620,0,2285,0
12/11/2024,8009,403,2544,950,0,2041,0
12/11/2024,11709,505,2575,2506,0,1317,0
12/11/2024,5671,541,1174,4004,0,1644,0
12/11/2024,6031,549,3321,2982,0,2874,0
12/11/2024,7645,539,1993,2894,0,3236,0
12/11/2024,6491,689,1473,2105,0,2444,0
12/11/2024,9800,672,2806,2593,0,1915,0
12/11/2024,9631,383,3742,3012,0,3287,0
12/11/2024,10038,720,3551,3017,0,1281,0
12/11/2024,8822,374,993,1983,0,1197,0
12/11/2024,6745,279,3442,2350,0,2053,0
13/11/2024,8833,705,1722,3575,0,2105,0
13/11/2024,6386,473,1395,3093,0,2942,0
13/11/2024,8192,488,2180,3789,0,1879,0
13/11/2024,8552,350,2465,2277,0,2824,0
13/11/2024,7532,250,1475,2017,0,2000,0
13/11/2024,10398,585,3592,2058,0,3311,0
13/11/2024,5768,434,3009,2317,0,893,0
13/11/2024,6996,464,3637,3287,0,1690,0
13/11/2024,12134,341,2365,2617,0,1261,0
13/11/2024,8993,325,1815,2269,0,2715,0
13/11/2024,9824,242,2982,3332,0,2189,0
13/11/2024,7444,272,2745,2686,0,1439,0
13/11/2024,6738,596,4200,3308,0,1142,0
13/11/2024,10233,379,2665,3406,0,1250,0
14/11/2024,6433,276,1725,4126,0,1400,0
14/11/2024,6996,653,2564,1377,0,3650,0
14/11/2024,7979,541,2230,1104,0,1492,0
14/11/2024,9700,659,965,2044,0,1511,0
14/11/2024,7666,568,2005,1528,0,1314,0
14/11/2024,7911,676,2683,4065,0,1383,0
14/11/2024,7484,370,2371,2997,0,2199,0
14/11/2024,10051,723,2417,1422,0,2832,0
14/11/2024,9509,590,4698,1933,0,1173,0
14/11/2024,7960,423,1981,4176,0,3124,0
14/11/2024,6867,358,1284,1960,0,1492,0
14/11/2024,7940,272,1460,1428,0,2143,0
14/11/2024,6653,609,1885,3835,0,1947,0
14/11/2024,8596,422,1457,3873,0,1537,0
14/11/2024,6950,587,1654,1584,0,1245,0
15/11/2024,10893,447,1299,1495,0,1814,0
15/11/2024,7884,563,1903,4035,0,1843,0
15/11/2024,4665,551,2836,3843,0,2648,0
15/11/2024,8044,398,3414,4389,0,2349,0
15/11/2024,6329,336,1777,2526,0,2673,0
15/11/2024,8370,335,2753,1156,0,2401,0
15/11/2024,9521,627,3995,4508,0,2199,0
15/11/2024,8345,395,905,4313,0,2362,0
15/11/2024,9641,791,1356,1163,0,2776,0
15/11/2024,6806,257,2833,3349,0,1943,0
15/11/2024,11593,453,2791,3165,0,1177,0
15/11/2024,8389,518,1999,3413,0,1854,0
15/11/2024,8777,366,2874,1973,0,1949,0
15/11/2024,9223,533,1077,2722,0,865,0
16/11/2024,9336,417,1252,2968,0,1394,0
16/11/2024,4270,632,2968,2815,0,1559,0
16/11/2024,7778,394,1952,3508,0,1626,0
16/11/2024,6049,523,1131,1966,0,2767,0
16/11/2024,10725,475,2736,2142,0,1249,0
16/11/2024,12173,437,4433,4199,0,1363,0
16/11/2024,7880,283,1149,1602,0,1392,0
16/11/2024,8746,451,2056,1584,0,1042,0
16/11/2024,12074,303,3023,4118,0,2702,0
16/11/2024,6168,329,2591,4364,0,2957,0
16/11/2024,10935,726,3780,1313,0,2216,0
16/11/2024,4461,470,3031,1265,0,956,0
16/11/2024,8940,425,1964,2982,0,2132,0
16/11/2024,9476,589,1560,3114,0,2634,0
17/11/2024,6520,693,2201,3579,0,2067,0
17/11/2024,6771,571,3059,2589,0,2236,0
17/11/2024,11303,603,2372,3790,0,3171,0
17/11/2024,5524,325,1536,1700,0,1815,0
17/11/2024,7728,667,2738,4534,0,2824,0
17/11/2024,8628,494,1043,3265,0,3011,0
17/11/2024,7896,592,2063,3743,0,2177,0
17/11/2024,6769,498,3637,3371,0,2038,0
17/11/2024,6394,308,1157,3485,0,2359,0
17/11/2024,9114,636,3139,2714,0,915,0
17/11/2024,6637,614,1969,1913,0,1481,0
17/11/2024,9465,472,2283,2238,0,2576,0
17/11/2024,7998,340,1592,2894,0,1854,0
18/11/2024,9706,341,1424,1900,0,2506,0
18/11/2024,6512,680,1948,2133,0,2511,0
18/11/2024,10647,528,1532,2694,0,3063,0
18/11/2024,7901,255,1410,1773,0,2254,0
18/11/2024,9606,357,2919,2358,0,2692,0
18/11/2024,9352,252,2902,2057,0,1710,0
18/11/2024,8379,431,3972,1641,0,2198,0
18/11/2024,5504,340,1769,1542,0,1480,0
18/11/2024,5513,508,3957,1382,0,1463,0
18/11/2024,7714,306,1154,1324,0,2632,0
18/11/2024,4856,532,3993,2964,0,839,0
18/11/2024,11200,578,2678,2713,0,1499,0
18/11/2024,6076,474,1872,2064,0,1154,0
18/11/2024,7410,419,4197,2074,0,1400,0
19/11/2024,4688,398,1400,2424,0,1432,0
19/11/2024,6062,538,1127,2837,0,2217,0
19/11/2024,8802,618,1713,1816,0,2455,0
19/11/2024,9134,627,1314,2055,0,1789,0
19/11/2024,9931,411,3447,1271,0,2918,0
19/11/2024,6520,506,3065,3977,0,3479,0
19/11/2024,8297,426,1701,2134,0,2955,0
19/11/2024,8569,528,4571,3590,0,1256,0
19/11/2024,8036,716,1635,4107,0,2840,0
19/11/2024,6509,583,3433,2189,0,1253,0
19/11/2024,6408,516,3552,3194,0,2587,0
19/11/2024,8143,538,1211,1382,0,2304,0
19/11/2024,6278,619,1630,4511,0,2189,0
19/11/2024,7550,615,1374,1924,0,2055,0
19/11/2024,8511,321,2379,2084,0,2214,0
20/11/2024,8342,758,2644,4332,0,2009,0
20/11/2024,6336,323,3198,1146,0,3319,0
20/11/2024,11276,293,2253,1718,0,2412,0
20/11/2024,7148,394,3908,2640,0,1206,0
20/11/2024,9375,525,2577,1784,0,2724,0
20/11/2024,6351,678,3591,1317,0,999,0
20/11/2024,7185,354,3509,1713,0,1991,0
20/11/2024,5933,414,1013,2620,0,3003,0
20/11/2024,5347,676,2101,1079,0,2816,0
20/11/2024,5266,616,1617,3315,0,2128,0
20/11/2024,9981,474,4451,4468,0,1515,0
20/11/2024,7904,320,1236,3438,0,1473,0
20/11/2024,11730,432,2918,2778,0,1848,0
20/11/2024,10474,595,2600,1318,0,1588,0
20/11/2024,11114,733,990,1838,0,1647,0
21/11/2024,5956,706,1165,3093,0,2261,0
21/11/2024,6926,398,4087,2643,0,1897,0
21/11/2024,5598,501,2117,2044,0,2594,0
21/11/2024,7321,678,1533,1726,0,3295,0
21/11/2024,8357,407,3204,3050,0,972,0
21/11/2024,9103,339,4020,3162,0,1452,0
21/11/2024,8757,508,2814,1723,0,1397,0
21/11/2024,8797,470,3390,3531,0,2828,0
21/11/2024,6145,540,2386,1392,0,799,0
21/11/2024,11152,258,1932,3144,0,1793,0
21/11/2024,6393,318,2128,3204,0,1555,0
21/11/2024,9278,426,2957,2775,0,3304,0
21/11/2024,4679,346,3553,1863,0,2426,0
21/11/2024,7920,442,1729,2604,0,1591,0
21/11/2024,8250,571,1600,2552,0,1781,0
22/11/2024,7393,298,2974,2600,0,845,0
22/11/2024,7382,622,1232,4306,0,2199,0
22/11/2024,8286,487,1575,1740,0,3045,0
22/11/2024,5861,357,1503,2688,0,1091,0
22/11/2024,6032,313,3110,3329,0,1043,0
22/11/2024,6703,612,1584,2218,0,2590,0
22/11/2024,5701,766,3449,2695,0,2207,0
22/11/2024,8528,396,3235,2267,0,2723,0
22/11/2024,8736,650,1213,2343,0,1867,0
22/11/2024,9154,311,2413,4036,0,1397,0
22/11/2024,8236,523,2139,3537,0,2233,0
22/11/2024,4172,488,2415,1983,0,3330,0
22/11/2024,8297,386,2483,1981,0,3601,0
22/11/2024,8550,600,1424,3379,0,1826,0
22/11/2024,6853,512,1429,2867,0,1981,0
23/11/2024,7706,472,2437,3429,0,2385,0
23/11/2024,6386,418,4427,3694,0,2359,0
23/11/2024,7851,579,1735,1955,0,2741,0
23/11/2024,8245,486,2326,3054,0,2757,0
23/11/2024,5624,388,1294,1850,0,2267,0
23/11/2024,9182,459,2805,3717,0,1697,0
23/11/2024,5451,398,1844,2007,0,2294,0
23/11/2024,6261,750,1326,3188,0,1407,0
23/11/2024,10865,310,2706,1664,0,2160,0
23/11/2024,10146,641,3362,3263,0,2860,0
23/11/2024,7295,482,2528,2460,0,1684,0
23/11/2024,6936,648,1458,2784,0,1467,0
23/11/2024,7540,422,3806,1838,0,1823,0
23/11/2024,9099,551,3840,1247,0,1228,0
24/11/2024,10629,755,1253,1160,0,1754,0
24/11/2024,6612,741,1860,2253,0,2521,0
24/11/2024,6989,468,1297,1190,0,2797,0
24/11/2024,4924,696,1430,2338,0,2354,0
24/11/2024,7472,490,1233,4264,0,1000,0
24/11/2024,6167,469,1967,3253,0,2293,0
24/11/2024,6109,357,2230,1511,0,1391,0
24/11/2024,8256,468,2239,2316,0,1844,0
24/11/2024,7183,391,2569,4851,0,2103,0
24/11/2024,6141,283,2779,2313,0,1961,0
24/11/2024,7720,632,2115,2119,0,1165,0
24/11/2024,7454,310,951,1414,0,2771,0
24/11/2024,7211,603,1054,1418,0,2675,0
25/11/2024,8166,535,3402,2646,0,1308,0
25/11/2024,11179,586,3718,1524,0,1415,0
25/11/2024,7624,351,2606,3565,0,1363,0
25/11/2024,6950,598,2434,2917,0,2677,0
25/11/2024,6821,326,3369,1852,0,1993,0
25/11/2024,10239,499,2729,1417,0,2177,0
25/11/2024,9901,466,2885,4092,0,2190,0
25/11/2024,7985,762,4227,2572,0,3135,0
25/11/2024,6447,559,1305,1929,0,2002,0
25/11/2024,5310,446,2798,2589,0,2260,0
25/11/2024,6720,290,1524,1479,0,3366,0
25/11/2024,5583,307,1981,4248,0,2890,0
25/11/2024,7468,512,3417,1445,0,1577,0
25/11/2024,6588,404,2036,3314,0,1241,0
25/11/2024,8112,540,1959,1604,0,1212,0
26/11/2024,10623,404,2832,2049,0,1524,0
26/11/2024,7830,478,2509,1920,0,1107,0
26/11/2024,7129,794,3955,2127,0,2761,0
26/11/2024,8566,678,2035,3120,0,2713,0
26/11/2024,8678,393,1244,1814,0,851,0
26/11/2024,12183,627,3786,2873,0,780,0
26/11/2024,7856,541,3227,1478,0,2418,0
26/11/2024,5982,499,1903,2200,0,1314,0
26/11/2024,5340,323,2575,1954,0,1794,0
26/11/2024,5451,485,3747,1741,0,3081,0
26/11/2024,8751,505,1529,3698,0,2336,0
26/11/2024,4564,679,3136,1723,0,3240,0
26/11/2024,5197,406,4782,2972,0,1960,0
26/11/2024,6978,407,1123,1197,0,1775,0
26/11/2024,9499,530,1674,3808,0,1718,0
27/11/2024,5957,400,1071,2395,0,2933,0
27/11/2024,8204,367,3092,2732,0,2740,0
27/11/2024,7246,550,3143,2220,0,2504,0
27/11/2024,8467,245,3122,2344,0,2113,0
27/11/2024,6912,406,1667,3328,0,1092,0
27/11/2024,7093,605,1630,3512,0,1694,0
27/11/2024,10631,554,1743,2284,0,1306,0
27/11/2024,6927,391,2103,2928,0,1237,0
27/11/2024,10256,547,1183,1927,0,2634,0
27/11/2024,8273,421,4020,2386,0,1381,0
27/11/2024,6493,466,2938,2342,0,2892,0
27/11/2024,4545,385,1902,3182,0,2123,0
27/11/2024,8179,303,1050,3216,0,2760,0
27/11/2024,7161,573,1557,2971,0,3138,0
28/11/2024,12008,527,2132,3591,0,1254,0
28/11/2024,5119,545,3850,2547,0,2316,0
28/11/2024,8784,408,3994,4179,0,1600,0
28/11/2024,9091,420,1895,1934,0,1182,0
28/11/2024,5732,351,3546,1416,0,2500,0
28/11/2024,7272,783,3473,3955,0,2007,0
28/11/2024,6638,357,3371,1541,0,1805,0
28/11/2024,9313,587,3571,1289,0,2358,0
28/11/2024,5338,386,2400,1939,0,910,0
28/11/2024,9905,548,3561,2696,0,3097,0
28/11/2024,8510,572,2450,2639,0,2275,0
28/11/2024,9952,466,1828,2792,0,989,0
28/11/2024,10639,713,1973,2325,0,1258,0
28/11/2024,12132,585,1656,1894,0,1549,0
29/11/2024,8781,640,3455,1283,0,1585,0
29/11/2024,9789,602,2526,3637,0,2480,0
29/11/2024,5656,496,3836,2876,0,1512,0
29/11/2024,6047,576,1884,2323,0,2595,0
29/11/2024,9242,660,3817,2002,0,3097,0
29/11/2024,6288,393,3335,3174,0,2784,0
29/11/2024,10711,320,4727,1481,0,1236,0
29/11/2024,6221,809,2540,3066,0,3176,0
29/11/2024,7025,761,1560,1587,0,2643,0
29/11/2024,7480,347,997,2064,0,2022,0
29/11/2024,6276,421,4482,2136,0,1376,0
29/11/2024,6693,553,4073,3833,0,1341,0
29/11/2024,7772,474,3510,2878,0,1365,0
29/11/2024,6502,332,3324,2443,0,1914,0
30/11/2024,5326,661,3654,1600,0,2014,0
30/11/2024,9177,527,3257,2858,0,1975,0
30/11/2024,6404,547,2944,2664,0,1631,0
30/11/2024,4466,764,1971,2941,0,2130,0
30/11/2024,6839,481,879,4476,0,2132,0
30/11/2024,4976,425,3357,3872,0,2179,0
30/11/2024,9342,402,4025,2134,0,1164,0
30/11/2024,7114,704,2369,1463,0,2967,0
30/11/2024,5576,621,2938,907,0,2065,0
30/11/2024,7947,399,1294,1383,0,1443,0
30/11/2024,7023,410,3085,4184,0,1676,0
30/11/2024,10607,613,2331,1788,0,2988,0
30/11/2024,10579,238,2131,4421,0,1308,0
30/11/2024,4140,467,3950,3290,0,2440,0
01/12/2024,6299,325,2889,1349,0,1948,0
01/12/2024,5429,551,4072,4703,0,2083,0
01/12/2024,6475,460,2583,956,0,3151,0
01/12/2024,5040,351,2883,1776,0,2735,0
01/12/2024,4909,399,2927,1614,0,1745,0
01/12/2024,10540,495,1221,3421,0,1247,0
01/12/2024,9029,439,1189,3017,0,3466,0
01/12/2024,7817,654,4089,3165,0,2777,0
01/12/2024,6516,438,3585,1650,0,3023,0
01/12/2024,6357,491,2606,1036,0,2778,0
01/12/2024,10052,686,4060,4591,0,1356,0
01/12/2024,10583,500,4538,1566,0,2613,0
01/12/2024,7599,511,1490,3668,0,2830,0
02/12/2024,8270,460,4324,4234,0,1880,0
02/12/2024,9681,398,2836,2593,0,2044,0
02/12/2024,8398,361,4314,4439,0,1303,0
02/12/2024,9700,478,3726,1429,0,2872,0
02/12/2024,8095,765,3284,1682,0,1872,0
02/12/2024,10442,483,1246,2238,0,2211,0
02/12/2024,10547,494,3041,1400,0,1557,0
02/12/2024,7298,555,3278,2648,0,2150,0
02/12/2024,5837,539,4019,1277,0,1407,0
02/12/2024,8817,504,1354,970,0,1565,0
02/12/2024,7329,644,2729,1982,0,2640,0
02/12/2024,6402,379,1795,2825,0,3086,0
02/12/2024,11614,333,3498,3686,0,1528,0
02/12/2024,6972,547,2886,2157,0,1176,0
03/12/2024,5590,494,3653,1190,0,1808,0
03/12/2024,7891,544,3017,2430,0,1303,0
03/12/2024,7970,538,1762,2109,0,2012,0
03/12/2024,8448,282,2901,1760,0,1068,0
03/12/2024,9760,285,2588,1358,0,2169,0
03/12/2024,6451,453,1722,2053,0,2324,0
03/12/2024,5488,475,3927,2711,0,842,0
03/12/2024,6422,347,2266,2779,0,2304,0
03/12/2024,11722,543,2112,1296,0,1223,0
03/12/2024,8230,521,1544,1262,0,1305,0
03/12/2024,9468,329,1776,2743,0,1261,0
03/12/2024,9537,606,1095,2291,0,2407,0
03/12/2024,6469,557,3076,1392,0,2931,0
03/12/2024,6861,574,1186,2078,0,3341,0
03/12/2024,7353,349,1409,1263,0,1254,0
04/12/2024,10045,405,2609,3998,0,1171,0
04/12/2024,6582,696,2979,2631,0,2105,0
04/12/2024,5326,648,2491,1481,0,2296,0
04/12/2024,10824,717,1552,1776,0,1952,0
04/12/2024,4427,671,2526,1880,0,2231,0
04/12/2024,7370,419,2548,3438,0,2198,0
04/12/2024,6044,553,2682,1731,0,1467,0
04/12/2024,9689,469,1823,1796,0,2041,0
04/12/2024,9693,389,2566,3509,0,1247,0
04/12/2024,4028,300,2570,1491,0,1871,0
04/12/2024,6280,531,1584,4192,0,2324,0
04/12/2024,7651,415,1199,2395,0,2521,0
04/12/2024,9096,560,2341,1575,0,1754,0
04/12/2024,5022,624,1140,1240,0,1488,0
04/12/2024,6118,329,4796,3417,0,1797,0
05/12/2024,5848,387,1758,1550,0,2374,0
05/12/2024,9307,495,4075,1161,0,1956,0
05/12/2024,7293,518,2893,3110,0,1420,0
05/12/2024,11011,513,1892,1715,0,3492,0
05/12/2024,5793,414,1381,1239,0,2935,0
05/12/2024,5660,487,1377,4171,0,2088,0
05/12/2024,8652,681,1914,2846,0,1835,0
05/12/2024,4620,380,3049,2731,0,2401,0
05/12/2024,5849,588,2973,2126,0,2102,0
05/12/2024,6843,320,3160,2990,0,3283,0
05/12/2024,9260,360,1303,2955,0,2693,0
05/12/2024,7399,689,3193,4030,0,1069,0
05/12/2024,5694,738,1415,2450,0,1290,0
05/12/2024,7686,476,1092,2642,0,1233,0
05/12/2024,8701,549,1549,3579,0,2350,0
06/12/2024,9734,295,2954,1319,0,1511,0
06/12/2024,11797,476,2462,1893,0,2621,0
06/12/2024,5212,343,3170,1206,0,2941,0
06/12/2024,6502,642,3914,1645,0,2022,0
06/12/2024,8859,268,3036,4262,0,1497,0
06/12/2024,7515,623,2347,2878,0,3552,0
06/12/2024,9852,681,1339,1882,0,2917,0
06/12/2024,5441,557,1321,1222,0,1807,0
06/12/2024,9894,427,2922,3695,0,1438,0
06/12/2024,5202,269,3484,3732,0,1588,0
06/12/2024,10435,367,1311,2902,0,2372,0
06/12/2024,9566,670,1416,3023,0,2972,0
06/12/2024,6694,761,2980,2608,0,2605,0
06/12/2024,10595,354,2705,2775,0,2685,0
07/12/2024,6031,329,1083,2751,0,2587,0
07/12/2024,9154,648,2709,2741,0,2872,0
07/12/2024,5911,588,1643,3916,0,1450,0
07/12/2024,7066,780,4519,2992,0,1711,0
07/12/2024,5042,636,1577,2599,0,1258,0
07/12/2024,5953,342,2704,1082,0,3114,0
07/12/2024,9511,436,2657,2550,0,3617,0
07/12/2024,8203,656,2079,2604,0,786,0
07/12/2024,7089,404,1168,3447,0,2266,0
07/12/2024,6395,815,2422,2483,0,1216,0
07/12/2024,7634,489,2333,1176,0,1702,0
07/12/2024,6633,390,3816,4366,0,2672,0
07/12/2024,9196,479,2740,1468,0,1427,0
07/12/2024,10096,372,3053,1567,0,1893,0
08/12/2024,9362,400,2012,1876,0,2409,0
08/12/2024,7299,839,2669,1799,0,3318,0
08/12/2024,5302,451,2065,2599,0,3219,0
08/12/2024,7291,555,2307,3443,0,1769,0
08/12/2024,9406,684,2967,2162,0,1589,0
08/12/2024,6262,562,3049,3197,0,1961,0
08/12/2024,5842,581,3480,2072,0,1368,0
08/12/2024,8738,498,2878,1621,0,1780,0
08/12/2024,6986,275,1979,2525,0,1650,0
08/12/2024,6784,556,3168,1207,0,2034,0
08/12/2024,5112,588,4663,2515,0,2506,0
08/12/2024,5942,464,1228,2129,0,2115,0
08/12/2024,5857,406,2098,1491,0,2647,0
09/12/2024,6275,555,1395,2060,0,2457,0
09/12/2024,6045,813,2190,2475,0,1730,0
