Fecha,Efectivo,Tarifa Incompleta,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error
10/03/2025,5692,407,3821,3360,0,1562,0
10/03/2025,6449,506,1236,1551,0,1103,0
10/03/2025,7862,590,2230,3868,0,1214,0
10/03/2025,5919,317,3705,1317,0,1631,0
10/03/2025,7155,484,1689,3095,0,1101,0
10/03/2025,5016,693,3626,2208,0,1197,0
11/03/2025,6604,541,2641,3405,0,2465,0
11/03/2025,6735,579,3068,1441,0,2771,0
11/03/2025,6209,313,3963,1216,0,2945,0
11/03/2025,5366,554,1623,1463,0,2501,0
11/03/2025,6396,439,2869,3470,0,2720,0
11/03/2025,8868,424,2974,1754,0,2643,0
11/03/2025,7001,665,2603,3801,0,2293,0
11/03/2025,9440,459,1655,1377,0,2441,0
11/03/2025,5077,645,3778,3359,0,1832,0
11/03/2025,8607,542,3350,1134,0,2621,0
11/03/2025,8045,438,1665,1911,0,2386,0
11/03/2025,8516,597,3625,3175,0,1702,0
11/03/2025,6501,302,2962,3288,0,1226,0
11/03/2025,6005,424,2747,2842,0,2949,0
12/03/2025,8051,320,2157,3742,0,1972,0
12/03/2025,6029,341,3441,1331,0,2612,0
12/03/2025,8440,489,3874,1648,0,2878,0
12/03/2025,9293,406,3252,1707,0,2725,0
12/03/2025,6689,385,2081,3629,0,1750,0
12/03/2025,7866,593,3075,3361,0,2851,0
12/03/2025,9478,381,2057,1448,0,2189,0
12/03/2025,8047,454,2572,3123,0,1288,0
12/03/2025,7086,624,3639,2804,0,2912,0
12/03/2025,8529,413,3369,1650,0,1369,0
12/03/2025,7432,681,2895,3899,0,1409,0
12/03/2025,5728,594,3211,2272,0,1753,0
12/03/2025,9481,434,3465,2311,0,2694,0
12/03/2025,9111,502,3418,2880,0,2700,0
13/03/2025,8004,379,3420,2407,0,1028,0
13/03/2025,9906,657,1418,3437,0,1817,0
13/03/2025,9999,352,1174,1572,0,2511,0
13/03/2025,9457,494,2709,3947,0,2453,0
13/03/2025,8896,664,3461,3384,0,2118,0
13/03/2025,6559,554,1279,1453,0,1170,0
13/03/2025,8332,301,1178,1601,0,2376,0
13/03/2025,5574,402,1922,3831,0,2030,0
13/03/2025,6683,534,3267,3460,0,1799,0
13/03/2025,6526,610,2593,2367,0,1812,0
13/03/2025,8510,691,1323,1941,0,2539,0
13/03/2025,7613,576,3673,3434,0,1731,0
13/03/2025,7871,420,3825,2638,0,2699,0
13/03/2025,8039,404,3290,1931,0,2273,0
14/03/2025,7318,595,2331,3148,0,1955,0
14/03/2025,5351,560,3449,3457,0,1603,0
14/03/2025,8518,403,2198,2694,0,2099,0
14/03/2025,6728,429,1808,3701,0,2965,0
14/03/2025,9024,472,1311,1335,0,1411,0
14/03/2025,7667,537,2897,3909,0,2511,0
14/03/2025,5182,524,3144,2243,0,2883,0
14/03/2025,9206,693,3047,1776,0,2713,0
14/03/2025,9710,684,3720,2841,0,2927,0
14/03/2025,7425,636,2818,1831,0,2616,0
14/03/2025,6144,477,1618,3694,0,2147,0
14/03/2025,8476,567,3743,3824,0,2661,0
14/03/2025,5772,317,2900,3679,0,2963,0
14/03/2025,7019,510,3501,2778,0,2361,0
15/03/2025,9822,439,2359,1428,0,1905,0
15/03/2025,7234,438,1472,2701,0,1283,0
15/03/2025,6332,319,2126,2486,0,2299,0
15/03/2025,9275,695,2056,2122,0,2059,0
15/03/2025,6856,550,1407,2366,0,2425,0
15/03/2025,7413,413,2953,2772,0,1785,0
15/03/2025,9788,344,2885,2824,0,1673,0
15/03/2025,8583,480,3873,1809,0,1793,0
15/03/2025,8467,454,1694,1617,0,2961,0
15/03/2025,8657,530,3722,2047,0,1479,0
15/03/2025,9902,598,1892,3474,0,2148,0
15/03/2025,7389,519,2961,1238,0,1605,0
15/03/2025,9204,462,2399,3285,0,1152,0
15/03/2025,8356,640,2243,2821,0,2898,0
16/03/2025,5484,516,2306,1776,0,2317,0
16/03/2025,5151,302,1200,2046,0,2094,0
16/03/2025,6667,570,2479,1010,0,1411,0
16/03/2025,7513,593,3048,1955,0,2338,0
16/03/2025,7192,443,1224,2250,0,1015,0
16/03/2025,9811,538,3690,1741,0,2674,0
16/03/2025,9385,493,3099,1316,0,2999,0
16/03/2025,5919,639,3058,3087,0,1808,0
16/03/2025,8879,470,3921,1985,0,2490,0
16/03/2025,8348,384,3009,3351,0,1360,0
16/03/2025,8409,689,2501,3391,0,1957,0
16/03/2025,9789,566,1669,2111,0,1888,0
16/03/2025,6011,411,2455,2861,0,2814,0
17/03/2025,7279,611,3466,3588,0,1850,0
17/03/2025,8696,655,1786,2959,0,1611,0
17/03/2025,8121,305,1003,3703,0,1662,0
17/03/2025,5846,601,2181,2964,0,1092,0
17/03/2025,9263,390,1920,1488,0,2132,0
17/03/2025,9233,389,3037,1835,0,1001,0
17/03/2025,6294,674,2300,2950,0,1809,0
17/03/2025,7244,538,3359,1440,0,1034,0
17/03/2025,6679,644,1546,3287,0,2768,0
17/03/2025,8736,655,3154,3506,0,2359,0
17/03/2025,6465,581,1296,3984,0,1353,0
17/03/2025,9151,389,2095,1337,0,1833,0
17/03/2025,9823,344,3365,1026,0,2744,0
18/03/2025,8385,500,1933,1725,0,2212,0
18/03/2025,9199,309,3267,1033,0,1854,0
18/03/2025,9769,308,3862,2752,0,1933,0
18/03/2025,8885,676,3942,1719,0,1071,0
18/03/2025,7476,481,3695,1226,0,2187,0
18/03/2025,9282,500,3819,2441,0,1133,0
18/03/2025,9878,552,1820,2365,0,1034,0
18/03/2025,8786,475,1738,2477,0,1336,0
18/03/2025,8227,462,1019,2472,0,2713,0
18/03/2025,6876,495,3501,2556,0,2432,0
18/03/2025,9207,489,2218,2470,0,2717,0
18/03/2025,7898,325,2124,2473,0,2976,0
18/03/2025,5243,577,3588,1173,0,1399,0
18/03/2025,9844,453,2010,1155,0,1521,0
19/03/2025,8591,640,3112,1806,0,1237,0
19/03/2025,9603,492,2438,3620,0,1679,0
19/03/2025,5683,561,3378,1793,0,1115,0
19/03/2025,5638,586,2537,1377,0,1551,0
19/03/2025,6490,540,2948,3179,0,1748,0
19/03/2025,6982,560,1355,3820,0,2410,0
19/03/2025,8616,577,3914,2662,0,2752,0
19/03/2025,5176,630,3389,2970,0,2270,0
19/03/2025,9634,522,3113,2220,0,2642,0
19/03/2025,6491,458,1858,2755,0,2098,0
19/03/2025,8151,354,1261,3452,0,1924,0
19/03/2025,7401,568,3288,2693,0,1049,0
19/03/2025,6087,555,2600,2864,0,1069,0
19/03/2025,9709,389,2082,1474,0,2171,0
20/03/2025,8383,469,2831,2478,0,1436,0
20/03/2025,7042,620,1837,1185,0,1331,0
20/03/2025,7383,491,1300,1651,0,2505,0
20/03/2025,5130,447,1110,2339,0,1367,0
20/03/2025,6738,312,2146,3083,0,1809,0
20/03/2025,9044,346,2293,2452,0,1267,0
20/03/2025,6960,358,1414,2840,0,2291,0
20/03/2025,7185,309,2690,2345,0,2527,0
20/03/2025,7869,610,2779,1020,0,1533,0
20/03/2025,6565,356,3805,1911,0,1482,0
20/03/2025,7917,339,1261,2170,0,2592,0
20/03/2025,5398,419,3529,1808,0,2480,0
20/03/2025,8689,668,1924,2237,0,2109,0
20/03/2025,8234,638,1191,3523,0,2705,0
21/03/2025,7963,426,2946,2745,0,1719,0
21/03/2025,5081,576,3002,3808,0,2749,0
21/03/2025,6113,571,3148,2291,0,2295,0
21/03/2025,9413,652,3233,1078,0,1625,0
21/03/2025,9891,594,2894,3805,0,1340,0
21/03/2025,5504,422,1070,1597,0,1330,0
21/03/2025,8842,685,1213,3704,0,1267,0
21/03/2025,7991,357,1357,3189,0,1300,0
21/03/2025,7685,465,2214,1118,0,1300,0
21/03/2025,8290,654,1992,3712,0,2220,0
21/03/2025,9242,510,2871,3472,0,1991,0
21/03/2025,8388,368,2641,1983,0,1592,0
21/03/2025,5742,595,1112,1801,0,1527,0
22/03/2025,9990,337,3382,2937,0,2110,0
22/03/2025,5270,493,1346,1549,0,2005,0
22/03/2025,7875,372,1870,3805,0,2033,0
22/03/2025,9136,413,3420,2711,0,1770,0
22/03/2025,9709,501,3123,3234,0,2153,0
22/03/2025,8493,356,1257,2300,0,2045,0
22/03/2025,5913,512,1588,3276,0,2044,0
22/03/2025,7908,501,1622,3374,0,1410,0
22/03/2025,5915,475,3076,2720,0,2494,0
22/03/2025,5624,618,2392,1640,0,2129,0
22/03/2025,8016,660,1115,2803,0,1597,0
22/03/2025,8857,553,2123,3650,0,2564,0
22/03/2025,6242,441,2475,1694,0,1232,0
23/03/2025,6844,505,2638,1819,0,1102,0
23/03/2025,6785,309,3817,3760,0,2379,0
23/03/2025,9130,341,3058,1715,0,2282,0
23/03/2025,9388,385,2989,3557,0,2692,0
23/03/2025,6538,314,3437,3571,0,2081,0
23/03/2025,8623,681,2954,3508,0,2627,0
23/03/2025,6552,399,3133,1756,0,2844,0
23/03/2025,8542,562,3652,3689,0,1680,0
23/03/2025,7534,442,3017,1233,0,1745,0
23/03/2025,7170,317,1777,2408,0,2176,0
23/03/2025,6071,524,3206,1098,0,1787,0
23/03/2025,7584,595,2202,1034,0,1684,0
23/03/2025,9815,441,1685,1420,0,2470,0
24/03/2025,5759,407,1135,1657,0,1046,0
24/03/2025,6146,326,3591,3643,0,1934,0
24/03/2025,7794,606,3829,1279,0,1987,0
24/03/2025,6580,672,1953,2253,0,2352,0
24/03/2025,6157,693,2843,1574,0,1063,0
24/03/2025,5943,340,1898,2864,0,1371,0
24/03/2025,6464,672,2656,2048,0,2802,0
24/03/2025,5579,327,2043,1584,0,2429,0
24/03/2025,9708,590,1385,1636,0,2626,0
24/03/2025,8898,302,3566,2352,0,1401,0
24/03/2025,9439,529,3371,2564,0,1355,0
24/03/2025,8014,432,3180,3677,0,1675,0
24/03/2025,8367,669,3001,2155,0,1038,0
25/03/2025,8067,437,1050,3570,0,1598,0
25/03/2025,6832,424,1480,1960,0,2039,0
25/03/2025,5589,349,1331,2458,0,2189,0
25/03/2025,7802,414,3968,1270,0,1596,0
25/03/2025,8517,656,3147,2498,0,1882,0
25/03/2025,9050,366,2283,1846,0,2890,0
25/03/2025,6548,564,3947,1428,0,1265,0
25/03/2025,5532,316,3690,3075,0,2776,0
25/03/2025,7843,602,3535,3819,0,1435,0
25/03/2025,6746,573,2429,1430,0,1431,0
25/03/2025,6721,420,3431,1740,0,2003,0
25/03/2025,7723,623,2918,1510,0,1317,0
25/03/2025,5814,699,3099,3796,0,2548,0
26/03/2025,8019,472,1209,3096,0,2763,0
26/03/2025,8343,320,1772,2313,0,1450,0
26/03/2025,8614,611,1703,1332,0,2321,0
26/03/2025,9344,385,3960,3644,0,1985,0
26/03/2025,7587,369,2246,1404,0,1846,0
26/03/2025,5553,366,2757,3174,0,2582,0
26/03/2025,6905,386,3271,2494,0,2225,0
26/03/2025,9991,545,1623,3653,0,1182,0
26/03/2025,6713,516,3049,3006,0,2661,0
26/03/2025,5364,456,1955,1745,0,2122,0
26/03/2025,9249,408,3003,2009,0,1123,0
26/03/2025,5159,354,3590,1141,0,2636,0
26/03/2025,8029,447,3844,3576,0,1997,0
27/03/2025,9654,302,1596,1354,0,1779,0
27/03/2025,6905,526,2439,1195,0,2626,0
27/03/2025,9229,355,1952,1505,0,1504,0
27/03/2025,9501,612,3391,3661,0,1824,0
27/03/2025,9683,475,1110,1491,0,1489,0
27/03/2025,8816,484,2653,1668,0,1833,0
27/03/2025,8821,451,1461,2566,0,2241,0
27/03/2025,8402,326,2427,1292,0,1048,0
27/03/2025,9385,309,3523,1858,0,1206,0
27/03/2025,6138,434,1570,2512,0,2282,0
27/03/2025,6636,453,1654,2479,0,2668,0
27/03/2025,8801,652,2033,2905,0,1373,0
27/03/2025,7600,640,1504,2424,0,2867,0
27/03/2025,9884,591,1088,2939,0,1043,0
28/03/2025,5453,681,1878,2136,0,1795,0
28/03/2025,6553,373,3629,2175,0,1749,0
28/03/2025,7090,651,2664,1399,0,1365,0
28/03/2025,7372,559,1965,2249,0,2397,0
28/03/2025,6098,605,2497,1079,0,1982,0
28/03/2025,5576,664,2387,2906,0,2581,0
28/03/2025,7790,681,2614,2327,0,2039,0
28/03/2025,5035,614,1073,1722,0,2963,0
28/03/2025,6783,432,2408,2555,0,2964,0
28/03/2025,9434,375,3004,2285,0,2211,0
28/03/2025,5189,397,3464,3466,0,1201,0
28/03/2025,6604,482,1731,1267,0,2328,0
28/03/2025,6678,469,1228,3859,0,1906,0
28/03/2025,9307,621,1285,1089,0,1657,0
29/03/2025,6336,615,1352,3532,0,2949,0
29/03/2025,5444,403,2319,2393,0,2224,0
29/03/2025,9197,644,2048,2137,0,2473,0
29/03/2025,6955,405,1194,2939,0,1020,0
29/03/2025,7887,625,1100,3297,0,1207,0
29/03/2025,6132,379,1856,2914,0,1062,0
29/03/2025,8343,411,1283,1835,0,1923,0
29/03/2025,7846,412,1311,2533,0,1406,0
29/03/2025,5986,674,1065,3415,0,1260,0
29/03/2025,5660,486,3209,1515,0,1087,0
29/03/2025,6645,663,3486,1186,0,2195,0
29/03/2025,9871,346,3857,1298,0,2269,0
29/03/2025,7898,633,1414,2623,0,1136,0
30/03/2025,5052,472,2686,3163,0,1900,0
30/03/2025,9432,429,1115,2095,0,2912,0
30/03/2025,9956,519,1758,3149,0,1217,0
30/03/2025,8155,635,1964,1854,0,1197,0
30/03/2025,5286,586,1118,1294,0,1251,0
30/03/2025,5990,592,2108,2300,0,2644,0
30/03/2025,5487,355,1623,3651,0,1176,0
30/03/2025,7621,487,1634,1523,0,2952,0
30/03/2025,6178,685,2790,3065,0,1956,0
30/03/2025,9347,633,3985,3421,0,2966,0
30/03/2025,7137,377,3975,2133,0,2765,0
30/03/2025,9277,570,3887,3307,0,2183,0
30/03/2025,7883,510,3475,2853,0,2555,0
31/03/2025,6348,533,1770,3962,0,2898,0
31/03/2025,7438,376,1654,3378,0,2224,0
31/03/2025,8691,347,1620,1482,0,2869,0
31/03/2025,5890,602,3807,2008,0,1995,0
31/03/2025,5112,689,2284,1672,0,2676,0
31/03/2025,5945,694,1595,3871,0,1750,0
31/03/2025,9236,335,1488,2234,0,2321,0
31/03/2025,6533,325,3268,3009,0,1359,0
31/03/2025,5324,699,1326,1360,0,2074,0
31/03/2025,5404,620,3086,2043,0,1039,0
31/03/2025,7788,475,3793,1857,0,1598,0
31/03/2025,9113,317,1729,1939,0,2027,0
31/03/2025,9613,522,3928,1820,0,1215,0
01/04/2025,9714,672,2698,2925,0,2671,0
01/04/2025,7847,383,1883,3330,0,2835,0
01/04/2025,9642,392,1465,3802,0,2704,0
01/04/2025,5765,330,3674,3507,0,1958,0
01/04/2025,7130,424,3934,1549,0,1997,0
01/04/2025,8040,665,2242,1245,0,1516,0
01/04/2025,6183,547,3712,1211,0,2708,0
01/04/2025,6792,600,1358,3098,0,2154,0
01/04/2025,9480,646,1504,1758,0,1163,0
01/04/2025,6471,568,2328,2039,0,1336,0
01/04/2025,6182,439,2026,1233,0,1245,0
01/04/2025,8568,356,2060,3533,0,2129,0
01/04/2025,8745,696,1638,3444,0,1870,0
02/04/2025,7175,629,2018,1774,0,1407,0
02/04/2025,9852,512,2686,2358,0,2136,0
02/04/2025,9662,600,1255,2743,0,2831,0
02/04/2025,8398,413,3437,2331,0,2992,0
02/04/2025,7161,311,2726,1175,0,2250,0
02/04/2025,8348,555,3949,1853,0,2401,0
02/04/2025,8427,416,3422,2393,0,2210,0
02/04/2025,8988,335,3250,2156,0,2181,0
02/04/2025,6393,529,2402,3965,0,2714,0
02/04/2025,8634,366,3336,3635,0,1018,0
02/04/2025,9865,520,2468,1824,0,1053,0
02/04/2025,7502,651,3780,2620,0,1192,0
02/04/2025,5149,482,3925,2209,0,2240,0
03/04/2025,9523,678,3269,1032,0,2450,0
03/04/2025,7340,680,2241,1827,0,2974,0
03/04/2025,6137,326,2279,2796,0,1170,0
03/04/2025,7072,305,3389,3285,0,2787,0
03/04/2025,7250,470,1671,3257,0,2463,0
03/04/2025,5526,667,2112,3973,0,1958,0
03/04/2025,5201,585,2769,1967,0,1302,0
03/04/2025,7358,440,1276,1076,0,1079,0
03/04/2025,9098,607,2041,3667,0,1798,0
03/04/2025,7390,486,2855,1687,0,2697,0
03/04/2025,6223,698,3202,1363,0,2796,0
03/04/2025,9623,687,3965,3951,0,1374,0
03/04/2025,6745,694,2333,2855,0,1914,0
04/04/2025,9250,395,3769,1535,0,2587,0
04/04/2025,9583,472,1541,2449,0,1418,0
04/04/2025,5071,618,3856,1730,0,2051,0
04/04/2025,8903,560,1221,2351,0,1071,0
04/04/2025,8462,682,2834,1884,0,1121,0
04/04/2025,7406,682,1452,3316,0,2896,0
04/04/2025,9142,388,2965,3980,0,2141,0
04/04/2025,6554,451,2719,1345,0,2667,0
04/04/2025,5816,536,1082,3236,0,1356,0
04/04/2025,8340,324,1807,1041,0,1515,0
04/04/2025,6728,567,3089,3079,0,2462,0
04/04/2025,8360,391,3676,2384,0,1915,0
04/04/2025,5696,529,1457,2742,0,2392,0
05/04/2025,7486,700,3498,2296,0,1280,0
05/04/2025,8716,647,1968,1975,0,2794,0
05/04/2025,5510,387,2988,1110,0,1932,0
05/04/2025,5230,449,2573,3160,0,1074,0
05/04/2025,6119,532,1087,3233,0,1102,0
05/04/2025,9137,642,2501,2238,0,1257,0
05/04/2025,5578,558,3788,2786,0,2375,0
05/04/2025,8020,482,1106,1012,0,2356,0
05/04/2025,6720,342,1205,2748,0,2013,0
05/04/2025,5784,632,1897,2624,0,2022,0
05/04/2025,8322,422,3501,1686,0,1324,0
05/04/2025,7919,312,1704,3392,0,2787,0
05/04/2025,6749,652,2547,1735,0,1371,0
06/04/2025,8378,593,2897,2757,0,1320,0
06/04/2025,8590,369,3050,1390,0,1134,0
06/04/2025,6877,490,3278,3466,0,1495,0
06/04/2025,8358,361,1305,2372,0,2883,0
06/04/2025,8423,590,2761,2683,0,2972,0
06/04/2025,6241,681,2410,3759,0,1409,0
06/04/2025,6931,585,2658,2653,0,2424,0
06/04/2025,8204,373,1663,2152,0,2141,0
06/04/2025,5285,393,2450,1670,0,2365,0
06/04/2025,7072,597,1482,2491,0,2040,0
06/04/2025,9946,657,1502,1405,0,1655,0
06/04/2025,8142,331,1093,2523,0,2884,0
06/04/2025,9911,507,2168,2210,0,1603,0
07/04/2025,8891,329,3463,2632,0,2087,0
07/04/2025,8495,537,3531,1238,0,2534,0
07/04/2025,7705,348,3193,2712,0,1639,0
07/04/2025,5174,522,2426,3282,0,2426,0
07/04/2025,5982,653,3916,2703,0,1207,0
07/04/2025,6991,361,1530,3170,0,2984,0
07/04/2025,5176,345,2105,3708,0,1431,0
07/04/2025,9028,632,1365,3873,0,1490,0
07/04/2025,5247,347,3715,2730,0,1976,0
07/04/2025,7185,609,3319,3582,0,1597,0
07/04/2025,6994,367,2100,3735,0,2042,0
07/04/2025,5791,662,1088,3921,0,2459,0
07/04/2025,5978,329,3266,1029,0,2078,0
08/04/2025,8802,401,1745,2597,0,2424,0
08/04/2025,9191,653,2593,3891,0,1538,0
08/04/2025,9105,434,1548,2934,0,1466,0
08/04/2025,8638,520,1098,1789,0,2018,0
08/04/2025,5879,507,2012,3946,0,1010,0
08/04/2025,8583,687,3572,3158,0,1345,0
08/04/2025,6259,581,1679,3583,0,2246,0
08/04/2025,7089,493,2043,1660,0,2922,0
08/04/2025,8382,374,2787,3602,0,2435,0
08/04/2025,6606,699,3298,1678,0,2368,0
08/04/2025,8426,439,2778,3311,0,1590,0
08/04/2025,7622,371,1627,2700,0,1565,0
08/04/2025,7411,375,3260,3654,0,2136,0
09/04/2025,9838,505,2232,3908,0,1536,0
09/04/2025,5183,664,3797,3577,0,2145,0
09/04/2025,8122,475,2927,3835,0,1461,0
09/04/2025,6075,466,2485,1546,0,1463,0
09/04/2025,5847,408,1755,2697,0,1476,0
09/04/2025,6918,596,1175,3224,0,2530,0
09/04/2025,5180,669,2967,1596,0,1976,0
09/04/2025,8761,406,3367,1878,0,2367,0
09/04/2025,6703,479,2091,3355,0,1187,0
09/04/2025,5943,443,2628,3323,0,2554,0
09/04/2025,5475,440,2378,3334,0,1980,0
09/04/2025,7409,486,2401,1870,0,1440,0
09/04/2025,7751,570,1650,3501,0,1609,0
10/04/2025,9476,669,1614,2978,0,2844,0
10/04/2025,5522,317,2482,1803,0,2605,0
10/04/2025,8863,436,3843,3016,0,2651,0
10/04/2025,6995,377,3612,1690,0,2974,0
10/04/2025,6079,520,3282,2134,0,2434,0
10/04/2025,7613,330,2361,2606,0,1357,0
10/04/2025,7258,473,3494,3731,0,1438,0
10/04/2025,7448,442,3741,1148,0,2225,0
10/04/2025,7204,554,1201,2197,0,2637,0
10/04/2025,9324,520,1347,1162,0,2866,0
10/04/2025,8747,427,1291,2936,0,2288,0
10/04/2025,7314,645,3601,3308,0,2674,0
10/04/2025,7581,388,1286,2029,0,1271,0
11/04/2025,8506,683,3593,2399,0,2977,0
11/04/2025,5538,328,1596,2913,0,2765,0
11/04/2025,6005,301,2736,2189,0,2794,0
11/04/2025,8463,512,3911,3468,0,1895,0
11/04/2025,6634,664,2996,2620,0,2092,0
11/04/2025,8546,600,1955,1212,0,1958,0
11/04/2025,6680,473,1548,2797,0,2642,0
11/04/2025,6471,532,1876,1132,0,1688,0
11/04/2025,6774,381,3826,3105,0,1826,0
11/04/2025,6510,566,3781,2002,0,2969,0
11/04/2025,9420,575,1920,1342,0,1211,0
11/04/2025,7793,618,1332,3402,0,1460,0
11/04/2025,5962,322,3626,3966,0,1488,0
12/04/2025,6853,432,2514,1566,0,2762,0
12/04/2025,5271,407,1186,3549,0,2672,0
12/04/2025,5538,310,2659,2289,0,1636,0
12/04/2025,5379,501,3166,1981,0,2653,0
12/04/2025,8905,302,2165,1709,0,2454,0
12/04/2025,5305,584,3039,2218,0,1281,0
12/04/2025,7152,473,1580,3587,0,2978,0
12/04/2025,5386,483,2228,3161,0,2487,0
12/04/2025,7615,446,1696,2051,0,1517,0
12/04/2025,9248,489,1198,2567,0,1021,0
12/04/2025,6071,471,1651,2955,0,2162,0
12/04/2025,8662,339,1025,2662,0,2303,0
12/04/2025,6794,683,2541,1272,0,2229,0
13/04/2025,7266,429,3592,1591,0,2892,0
13/04/2025,7405,610,3994,1181,0,2280,0
13/04/2025,8258,663,1641,2060,0,2321,0
13/04/2025,9674,535,2093,1335,0,2393,0
13/04/2025,5355,671,2605,2861,0,2657,0
13/04/2025,6745,580,2316,1156,0,2717,0
13/04/2025,8853,471,1946,2220,0,2333,0
13/04/2025,7474,589,1619,1261,0,2604,0
13/04/2025,9192,376,2900,3616,0,2426,0
13/04/2025,6503,665,3149,2787,0,2678,0
13/04/2025,9849,621,2026,1048,0,1700,0
13/04/2025,5201,584,1830,3373,0,1570,0
13/04/2025,6825,659,1445,2303,0,1625,0
14/04/2025,5884,667,1850,2531,0,1874,0
14/04/2025,6033,528,2986,1513,0,1745,0
14/04/2025,9653,311,1233,1536,0,1906,0
14/04/2025,7763,441,3951,2625,0,2762,0
14/04/2025,5792,396,2901,2595,0,1470,0
14/04/2025,8545,381,1376,2509,0,2464,0
14/04/2025,9316,637,1018,3016,0,2214,0
14/04/2025,9026,584,2928,3549,0,1308,0
14/04/2025,7599,616,3303,2783,0,2864,0
14/04/2025,5539,463,3457,3610,0,1770,0
14/04/2025,8015,603,1594,1934,0,1135,0
14/04/2025,7700,421,3682,2039,0,1332,0
14/04/2025,6460,332,1548,1992,0,2341,0
15/04/2025,7708,306,1259,2529,0,2776,0
15/04/2025,8968,476,1223,1314,0,1916,0
15/04/2025,5371,651,1291,2825,0,2917,0
15/04/2025,9987,462,1811,1187,0,1489,0
15/04/2025,9910,570,3792,2565,0,1428,0
15/04/2025,6358,389,2111,3307,0,1917,0
15/04/2025,7327,452,2237,3856,0,2055,0
15/04/2025,8763,501,1154,1589,0,1803,0
15/04/2025,8681,587,3708,1135,0,1736,0
15/04/2025,9072,510,1884,3252,0,1005,0
15/04/2025,7012,488,3863,1843,0,1012,0
15/04/2025,5442,570,2500,2976,0,1885,0
15/04/2025,8254,468,1769,3167,0,2793,0
16/04/2025,7011,543,2543,1159,0,2468,0
16/04/2025,7729,591,1445,1650,0,2443,0
16/04/2025,7864,661,3337,2040,0,2541,0
16/04/2025,9164,333,2123,3817,0,1912,0
16/04/2025,5826,330,2823,2009,0,1778,0
16/04/2025,5246,413,2872,3721,0,2417,0
16/04/2025,8545,652,3359,2592,0,2237,0
16/04/2025,7715,505,2252,2160,0,2089,0
16/04/2025,8784,451,3884,1052,0,2148,0
16/04/2025,7363,556,1151,3060,0,2237,0
16/04/2025,6706,631,1751,2688,0,1808,0
16/04/2025,8033,670,3591,3558,0,2476,0
16/04/2025,9252,497,1370,2854,0,2282,0
17/04/2025,8263,380,3646,2409,0,1965,0
17/04/2025,7559,507,2782,1971,0,2742,0
17/04/2025,6883,466,3469,1276,0,2869,0
17/04/2025,9231,417,3154,2756,0,1923,0
17/04/2025,7116,491,1839,2210,0,1864,0
17/04/2025,8895,632,1506,1392,0,2895,0
17/04/2025,9158,448,3966,2260,0,1074,0
17/04/2025,5699,514,2993,2699,0,1237,0
17/04/2025,9884,396,1105,1236,0,2322,0
17/04/2025,5152,600,3008,3258,0,2397,0
17/04/2025,8378,558,1987,3713,0,2698,0
17/04/2025,5710,682,2400,2847,0,2925,0
17/04/2025,9386,310,1095,1476,0,1749,0
18/04/2025,7683,565,3564,2733,0,1641,0
18/04/2025,9457,474,2801,1998,0,1716,0
18/04/2025,6752,618,3923,3215,0,2726,0
18/04/2025,7891,405,1235,1722,0,2092,0
18/04/2025,9287,516,1046,3156,0,1512,0
18/04/2025,7530,577,2156,2633,0,2450,0
18/04/2025,6770,490,3893,1931,0,1301,0
18/04/2025,6404,575,1601,1429,0,1823,0
18/04/2025,5513,322,1235,1375,0,2717,0
18/04/2025,7034,399,1417,3086,0,2924,0
18/04/2025,6262,517,1186,1988,0,1424,0
18/04/2025,8020,587,1559,1667,0,1178,0
18/04/2025,7937,569,2091,3691,0,2808,0
19/04/2025,6328,510,2156,1015,0,2616,0
19/04/2025,9444,475,3870,3841,0,2946,0
19/04/2025,8988,387,3973,2154,0,2251,0
19/04/2025,6497,369,1222,1292,0,2715,0
19/04/2025,7557,622,1780,1619,0,2229,0
19/04/2025,9555,671,2078,1194,0,2963,0
19/04/2025,7828,633,1954,2105,0,1294,0
19/04/2025,5139,438,2260,2301,0,1064,0
19/04/2025,8762,444,3882,2141,0,1451,0
19/04/2025,8970,312,3650,1668,0,2150,0
19/04/2025,6794,438,1833,3597,0,2993,0
19/04/2025,5005,463,3603,3653,0,1529,0
19/04/2025,8977,667,1483,1326,0,2769,0
20/04/2025,7925,470,2921,3702,0,1253,0
20/04/2025,6302,631,1314,1034,0,2105,0
20/04/2025,7857,587,3969,2086,0,1086,0
20/04/2025,7077,504,3245,1290,0,2658,0
20/04/2025,6423,595,2245,1983,0,2153,0
20/04/2025,7618,498,2810,3055,0,1994,0
20/04/2025,9156,542,1941,3310,0,1381,0
20/04/2025,6661,361,3723,1588,0,2018,0
20/04/2025,6762,432,1220,2834,0,1883,0
20/04/2025,9158,568,1389,2150,0,1688,0
20/04/2025,7102,586,3952,2384,0,1004,0
20/04/2025,7754,542,2362,3183,0,1697,0
20/04/2025,7701,313,1455,3187,0,1382,0
21/04/2025,6020,410,3686,3456,0,2282,0
21/04/2025,5853,412,1746,1962,0,2168,0
21/04/2025,5039,631,1878,3126,0,2036,0
21/04/2025,5613,332,1624,3543,0,1617,0
21/04/2025,9607,406,1789,1446,0,1554,0
21/04/2025,8605,667,3812,2735,0,1361,0
21/04/2025,6301,635,2736,2231,0,2985,0
21/04/2025,6673,681,2873,3956,0,1921,0
